instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p1,302,30,risk,0,149,447,0.26,0.78,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00443,0.95396,0,massA=0.95 massB=0.00423
p1,246,24,risk,0,168,214,0.76,0.9681,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.14904,0.99742,0,massA=0.849 massB=0.149
p1,342,34,risk,0,52,96,0.63,1.1631,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.06188,0.9706,0,massA=0.911 massB=0.0601
p1,41,4,risk,0,29,71,0.55,1.3466,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.56217,0.94768,0,massA=0.533 massB=0.415
p1,372,37,risk,0,151,252,0.68,1.1348,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01057,0.94687,0,massA=0.937 massB=0.01
p1,345,34,risk,0,52,96,0.63,1.1631,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.9263,0.98967,0,massA=0.917 massB=0.0729
p1,229,22,risk,0,81,163,0.72,1.4489,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00913,0.96111,0,massA=0.00877 massB=0.952
p1,315,31,risk,0,51,151,0.29,0.8586,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.77865,0.99097,0,massA=0.772 massB=0.219
p1,190,19,risk,0,64,122,0.49,0.9341,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.29422,0.99412,0,massA=0.702 massB=0.292
p1,35,3,risk,0,46,158,0.33,1.1335,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.4359,0.98878,0,massA=0.431 massB=0.558
p1,184,18,risk,0,41,61,0.58,0.8629,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.48438,0.99926,0,massA=0.515 massB=0.484
p1,327,32,risk,0,131,236,0.57,1.0269,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.06854,0.99802,0,massA=0.0684 massB=0.93
p1,269,26,risk,0,59,151,0.36,0.9214,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.002,0.98068,0,massA=0.00196 massB=0.979
p1,69,6,risk,0,94,101,0.71,0.7629,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.03114,0.94083,0,massA=0.0293 massB=0.912
p1,305,30,risk,0,149,447,0.26,0.78,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.3942,0.99064,0,massA=0.391 massB=0.6
p1,358,35,risk,0,91,133,0.68,0.9938,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.04996,0.84325,0,massA=0.801 massB=0.0421
p1,366,36,risk,0,98,227,0.47,1.0887,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.06854,0.99692,0,massA=0.929 massB=0.0683
p1,278,27,risk,0,166,433,0.53,1.3825,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01799,0.90426,0,massA=0.888 massB=0.0163
p1,153,15,risk,0,82,113,0.74,1.0198,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00171,0.96428,0,massA=0.00165 massB=0.963
p1,195,19,risk,0,64,122,0.49,0.9341,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.56602,0.98624,0,massA=0.558 massB=0.428
p1,47,4,risk,0,29,71,0.55,1.3466,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0208,0.99658,0,massA=0.0207 massB=0.976
p1,85,8,risk,0,62,263,0.33,1.3998,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.87997,0.98898,0,massA=0.87 massB=0.119
p1,23,2,risk,0,162,661,0.26,1.0609,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00232,0.97341,0,massA=0.00226 massB=0.971
p1,256,25,risk,0,124,207,0.76,1.2687,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.03514,0.99659,0,massA=0.962 massB=0.035
p1,225,22,risk,0,81,163,0.72,1.4489,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.96862,0.99134,0,massA=0.96 massB=0.0311
p1,293,29,risk,0,79,81,0.83,0.851,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0424,0.94022,0,massA=0.0399 massB=0.9
p1,88,8,risk,0,62,263,0.33,1.3998,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00615,0.91532,0,massA=0.91 massB=0.00562
p1,134,13,risk,0,72,88,0.64,0.7822,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.42632,0.99646,0,massA=0.572 massB=0.425
p1,136,13,risk,0,72,88,0.64,0.7822,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.70416,0.99878,0,massA=0.295 massB=0.703
p1,46,4,risk,0,29,71,0.55,1.3466,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.18477,0.99866,0,massA=0.814 massB=0.185
p1,348,34,risk,0,52,96,0.63,1.1631,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.03284,0.92389,0,massA=0.894 massB=0.0303
p1,14,1,risk,0,58,116,0.66,1.32,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.75347,0.99675,0,massA=0.246 massB=0.751
p1,117,11,risk,0,54,68,0.81,1.02,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02931,0.99874,0,massA=0.0293 massB=0.969
p1,335,33,risk,0,142,446,0.53,1.6646,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.6943,0.98555,0,massA=0.684 massB=0.301
p1,75,7,risk,0,63,98,0.64,0.9956,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.95431,0.9917,0,massA=0.946 massB=0.0453
p1,130,13,risk,0,72,88,0.64,0.7822,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.77865,0.98631,0,massA=0.218 massB=0.768
p1,172,17,risk,0,117,362,0.42,1.2995,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00312,0.95108,0,massA=0.948 massB=0.00297
p1,381,38,risk,0,183,609,0.38,1.2646,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.7931,0.96756,0,massA=0.767 massB=0.2
p1,231,23,risk,0,91,626,0.23,1.5822,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.96538,0.96069,0,massA=0.927 massB=0.0333
p1,61,6,risk,0,94,101,0.71,0.7629,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.96932,0.96453,0,massA=0.935 massB=0.0296
p1,66,6,risk,0,94,101,0.71,0.7629,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.90261,0.99861,0,massA=0.0973 massB=0.901
p1,364,36,risk,0,98,227,0.47,1.0887,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.52537,0.99669,0,massA=0.473 massB=0.524
p1,157,15,risk,0,82,113,0.74,1.0198,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.25833,0.99672,0,massA=0.257 massB=0.739
p1,31,3,risk,0,46,158,0.33,1.1335,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.56217,0.97559,0,massA=0.548 massB=0.427
p2,379,12,gain,0,164,541,0.38,1.2535,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00062,0.97888,0,massA=0.000604 massB=0.978
p2,232,7,mixed,63,63,98,0.64,0.9956,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.69596,0.98959,0,massA=0.301 massB=0.689
p2,430,14,gain,0,81,201,0.68,1.6874,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.26133,0.98926,0,massA=0.731 massB=0.259
p2,153,5,neutral,0,162,381,0.46,1.0819,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00251,0.99943,0,massA=0.00251 massB=0.997
p2,1001,33,gain,0,142,446,0.53,1.6646,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0013,0.99224,0,massA=0.00129 massB=0.991
p2,632,21,neutral,0,106,206,0.73,1.4187,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00127,0.99835,0,massA=0.997 massB=0.00127
p2,546,18,neutral,0,41,61,0.58,0.8629,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.37205,0.99308,0,massA=0.624 massB=0.369
p2,371,12,gain,0,164,541,0.38,1.2535,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00122,0.99127,0,massA=0.00121 massB=0.99
p2,283,9,gain,0,49,153,0.26,0.8118,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00029,0.9985,0,massA=0.000288 massB=0.998
p2,256,8,gain,0,62,263,0.33,1.3998,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.18359,0.98941,0,massA=0.808 massB=0.182
p2,1127,37,gain,0,151,252,0.68,1.1348,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00022,0.99728,0,massA=0.000218 massB=0.997
p2,264,8,mixed,62,62,263,0.33,1.3998,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.64958,0.99113,0,massA=0.347 massB=0.644
p2,1266,33,dominant,0,142,179,1.0,1.2606,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.99783,0.98824,0,massA=0.00214 massB=0.986
p2,868,28,mixed,132,132,181,0.76,1.0421,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.95631,0.90557,0,massA=0.0396 massB=0.866
p2,711,23,mixed,91,91,626,0.23,1.5822,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.03309,0.98959,0,massA=0.0327 massB=0.957
p2,152,5,neutral,0,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00062,0.99876,0,massA=0.998 massB=0.000621
p2,919,30,gain,0,149,447,0.26,0.78,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00052,0.97438,0,massA=0.00051 massB=0.974
p2,747,24,mixed,168,168,214,0.76,0.9681,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0164,0.99644,0,massA=0.0163 massB=0.98
p2,129,4,neutral,0,29,71,0.55,1.3466,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02887,0.82497,0,massA=0.0238 massB=0.801
p2,560,18,mixed,41,41,61,0.58,0.8629,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.47269,0.98053,0,massA=0.517 massB=0.463
p2,193,6,gain,0,94,101,0.71,0.7629,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00057,0.9977,0,massA=0.000571 massB=0.997
p2,575,19,neutral,0,64,122,0.49,0.9341,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.82219,0.99224,0,massA=0.816 massB=0.176
p2,571,19,neutral,0,64,122,0.49,0.9341,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.20818,0.98006,0,massA=0.204 massB=0.776
p2,54,1,mixed,58,58,116,0.66,1.32,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.66193,0.99032,0,massA=0.335 massB=0.656
p2,1042,34,mixed,52,52,96,0.63,1.1631,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.72643,0.98911,0,massA=0.271 massB=0.719
p2,111,3,mixed,46,46,158,0.33,1.1335,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.04369,0.98635,0,massA=0.0431 massB=0.943
p2,1105,36,mixed,98,98,227,0.47,1.0887,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.66192,0.99162,0,massA=0.656 massB=0.335
p2,227,7,gain,0,63,98,0.64,0.9956,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00029,0.99689,0,massA=0.000288 massB=0.997
p2,1089,36,neutral,0,98,227,0.47,1.0887,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00329,0.9808,0,massA=0.00322 massB=0.978
p2,727,24,neutral,0,168,214,0.76,0.9681,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.04535,0.99551,0,massA=0.0451 massB=0.95
p2,399,13,neutral,0,72,88,0.64,0.7822,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00994,0.97004,0,massA=0.00964 massB=0.96
p2,1078,35,mixed,91,91,133,0.68,0.9938,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.95078,0.88973,0,massA=0.0438 massB=0.846
p2,496,16,gain,0,139,234,0.6,1.0101,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.50781,0.98837,0,massA=0.486 massB=0.502
p2,1014,33,mixed,142,142,446,0.53,1.6646,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.80194,0.99337,0,massA=0.197 massB=0.797
p2,443,14,mixed,81,81,201,0.68,1.6874,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.14512,0.99307,0,massA=0.144 massB=0.849
p2,1224,12,dominant,0,164,181,1.0,1.1037,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.99162,0.99917,0,massA=0.00837 massB=0.991
p2,41,1,gain,0,58,116,0.66,1.32,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0341,0.94855,0,massA=0.0323 massB=0.916
p2,69,2,neutral,0,162,661,0.26,1.0609,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00788,0.96056,0,massA=0.00757 massB=0.953
p2,625,20,mixed,186,186,266,0.63,0.901,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.54674,0.99481,0,massA=0.544 massB=0.451
p2,254,8,gain,0,62,263,0.33,1.3998,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01049,0.9986,0,massA=0.988 massB=0.0105
p2,528,17,gain,0,117,362,0.42,1.2995,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.52537,0.9199,0,massA=0.437 massB=0.483
p2,276,9,neutral,0,49,153,0.26,0.8118,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.45326,0.99734,0,massA=0.545 massB=0.452
p2,929,30,mixed,149,149,447,0.26,0.78,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.20818,0.95022,0,massA=0.198 massB=0.752
p2,700,23,gain,0,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.22406,0.98839,0,massA=0.767 massB=0.221
p2,908,30,neutral,0,149,447,0.26,0.78,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02518,0.83069,0,massA=0.81 massB=0.0209
p2,809,26,mixed,59,59,151,0.36,0.9214,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.08945,0.96471,0,massA=0.0863 massB=0.878
p2,207,6,mixed,94,94,101,0.71,0.7629,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00986,0.99619,0,massA=0.00982 massB=0.986
p2,216,7,neutral,0,63,98,0.64,0.9956,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.56218,0.99625,0,massA=0.436 massB=0.56
p2,601,20,neutral,0,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.44939,0.97942,0,massA=0.44 massB=0.539
p2,317,10,gain,0,111,278,0.58,1.4526,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,9e-05,0.99794,0,massA=8.7e-05 massB=0.998
p2,1069,35,gain,0,91,133,0.68,0.9938,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0092,0.8794,0,massA=0.00809 massB=0.871
p2,42,1,gain,0,58,116,0.66,1.32,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02033,0.9912,0,massA=0.971 massB=0.0202
p2,1035,34,gain,0,52,96,0.63,1.1631,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.09739,0.9964,0,massA=0.097 massB=0.899
p2,475,15,mixed,82,82,113,0.74,1.0198,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.78662,0.99555,0,massA=0.783 massB=0.212
p2,610,20,gain,0,186,266,0.63,0.901,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.34511,0.98587,0,massA=0.646 massB=0.34
p2,773,25,mixed,124,124,207,0.76,1.2687,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.53898,0.98703,0,massA=0.532 massB=0.455
p2,1269,34,dominant,0,52,110,1.0,2.1154,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.99263,0.99857,0,massA=0.991 massB=0.00736
p2,243,8,neutral,0,62,263,0.33,1.3998,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0006,0.99956,0,massA=0.000595 massB=0.999
p2,416,13,mixed,72,72,88,0.64,0.7822,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.86431,0.98788,0,massA=0.134 massB=0.854
p2,1241,20,dominant,0,186,229,1.0,1.2312,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.99829,0.99878,0,massA=0.997 massB=0.00171
p2,580,19,gain,0,64,122,0.49,0.9341,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.09947,0.99394,0,massA=0.895 massB=0.0989
p2,754,25,neutral,0,124,207,0.76,1.2687,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.75636,0.99893,0,massA=0.243 massB=0.756
p2,1128,37,gain,0,151,252,0.68,1.1348,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.80194,0.91875,0,massA=0.182 massB=0.737
p2,612,20,gain,0,186,266,0.63,0.901,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01205,0.99402,0,massA=0.982 massB=0.012
p2,549,18,neutral,0,41,61,0.58,0.8629,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.25982,0.75295,0,massA=0.196 massB=0.557
p2,478,15,mixed,82,82,113,0.74,1.0198,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.93196,0.87089,0,massA=0.0593 massB=0.812
p2,938,31,neutral,0,51,151,0.29,0.8586,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.12252,0.92244,0,massA=0.809 massB=0.113
p2,162,5,gain,0,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01033,0.9942,0,massA=0.984 massB=0.0103
p2,343,11,gain,0,54,68,0.81,1.02,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00033,0.99863,0,massA=0.000327 massB=0.998
p2,779,25,mixed,124,124,207,0.76,1.2687,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.83868,0.86476,0,massA=0.725 massB=0.14
p2,740,24,mixed,168,168,214,0.76,0.9681,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.62795,0.98407,0,massA=0.366 massB=0.618
p2,1256,28,dominant,0,132,158,1.0,1.197,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.97871,0.99522,0,massA=0.0212 massB=0.974
p2,1159,38,gain,0,183,609,0.38,1.2646,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00135,0.96652,0,massA=0.0013 massB=0.965
p2,229,7,gain,0,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02298,0.7837,0,massA=0.018 massB=0.766
p2,12,0,gain,0,186,984,0.26,1.3755,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.002,0.99514,0,massA=0.993 massB=0.00199
p2,8,0,neutral,0,186,984,0.26,1.3755,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01178,0.76681,0,massA=0.758 massB=0.00903
p2,449,14,mixed,81,81,201,0.68,1.6874,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.62612,0.9094,0,massA=0.569 massB=0.34
p2,1164,38,mixed,183,183,609,0.38,1.2646,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.75202,0.99482,0,massA=0.247 massB=0.748
p2,780,26,neutral,0,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.67918,0.99146,0,massA=0.318 massB=0.673
p2,993,33,neutral,0,142,446,0.53,1.6646,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00067,0.9995,0,massA=0.000672 massB=0.999
p2,1086,36,neutral,0,98,227,0.47,1.0887,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.13296,0.99502,0,massA=0.863 massB=0.132
p2,344,11,gain,0,54,68,0.81,1.02,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.02405,0.99865,0,massA=0.975 massB=0.024
p2,266,8,mixed,62,62,263,0.33,1.3998,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.89698,0.98945,0,massA=0.102 massB=0.888
p2,1026,34,neutral,0,52,96,0.63,1.1631,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.94459,0.99644,0,massA=0.0552 massB=0.941
p2,812,27,neutral,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00074,0.9987,0,massA=0.998 massB=0.000743
p2,1108,36,mixed,98,98,227,0.47,1.0887,4,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.96956,0.9101,0,massA=0.0277 massB=0.882
p2,1262,31,dominant,0,51,73,1.0,1.4314,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.9515,0.9982,0,massA=0.0484 massB=0.95
p2,184,6,neutral,0,94,101,0.71,0.7629,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.83655,0.99858,0,massA=0.163 massB=0.835
p2,660,22,neutral,0,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.78266,0.99038,0,massA=0.215 massB=0.775
p2,586,19,gain,0,64,122,0.49,0.9341,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.10159,0.99351,0,massA=0.893 massB=0.101
p2,1155,38,gain,0,183,609,0.38,1.2646,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01439,0.99644,0,massA=0.0143 massB=0.982
p2,1211,5,dominant,0,162,206,1.0,1.2716,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.98647,0.99707,0,massA=0.984 massB=0.0135
p2,796,26,gain,0,59,151,0.36,0.9214,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.24077,0.99457,0,massA=0.755 massB=0.239
p2,105,3,gain,0,46,158,0.33,1.1335,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.04177,0.99567,0,massA=0.0416 massB=0.954
p2,485,16,neutral,0,139,234,0.6,1.0101,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.98708,0.99648,0,massA=0.984 massB=0.0129
p2,127,4,neutral,0,29,71,0.55,1.3466,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00782,0.99603,0,massA=0.00778 massB=0.988
p2,365,12,neutral,0,164,541,0.38,1.2535,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.74317,0.99425,0,massA=0.739 massB=0.255
p2,1196,39,mixed,178,178,567,0.32,1.0193,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.90862,0.99171,0,massA=0.0906 massB=0.901
p2,695,23,neutral,0,91,626,0.23,1.5822,2,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.79566,0.991,0,massA=0.788 massB=0.203
p2,426,14,neutral,0,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.83762,0.99556,0,massA=0.162 massB=0.834
p2,251,8,gain,0,62,263,0.33,1.3998,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0056,0.97823,0,massA=0.00548 massB=0.973
p2,420,14,neutral,0,81,201,0.68,1.6874,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.70579,0.99117,0,massA=0.292 massB=0.7
p2,1040,34,mixed,52,52,96,0.63,1.1631,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.6316,0.98455,0,massA=0.363 massB=0.622
p2,822,27,gain,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01591,0.99501,0,massA=0.979 massB=0.0158
p2,714,23,mixed,91,91,626,0.23,1.5822,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.64423,0.99183,0,massA=0.353 massB=0.639
p2,363,12,neutral,0,164,541,0.38,1.2535,1,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00078,0.99961,0,massA=0.000782 massB=0.999
p2,904,30,neutral,0,149,447,0.26,0.78,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.0018,0.99919,0,massA=0.997 massB=0.0018
p2,210,7,neutral,0,63,98,0.64,0.9956,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.73412,0.98779,0,massA=0.263 massB=0.725
p2,911,30,gain,0,149,447,0.26,0.78,0,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00038,0.99442,0,massA=0.000382 massB=0.994
p2,992,33,neutral,0,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00117,0.9985,0,massA=0.997 massB=0.00117
p2,124,4,neutral,0,29,71,0.55,1.3466,2,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.52342,0.99899,0,massA=0.476 massB=0.523
p2,147,4,mixed,29,29,71,0.55,1.3466,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01049,0.99705,0,massA=0.0105 massB=0.987
p2,467,15,gain,0,82,113,0.74,1.0198,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00017,0.99754,0,massA=0.000165 massB=0.997
p2,552,18,gain,0,41,61,0.58,0.8629,1,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.01187,0.99335,0,massA=0.982 massB=0.0118
p2,977,32,gain,0,131,236,0.57,1.0269,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,7e-05,0.99861,0,massA=7.45e-05 massB=0.999
p2,310,10,gain,0,111,278,0.58,1.4526,0,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.38122,0.98437,0,massA=0.609 massB=0.375
p2,397,13,neutral,0,72,88,0.64,0.7822,3,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00913,0.99753,0,massA=0.0091 massB=0.988
p2,1129,37,gain,0,151,252,0.68,1.1348,4,False,A,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.00569,0.92232,0,massA=0.00524 massB=0.917
p2,626,20,mixed,186,186,266,0.63,0.901,3,True,B,allenai/OLMo-2-1124-7B-Instruct,fewshot,0.95328,0.99095,0,massA=0.0463 massB=0.945
