instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,1266,33,dominant,0,142,179,1.0,1.2606,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.98983,0.97405,0,massA=0.00991 massB=0.964
p2,868,28,mixed,132,132,181,0.76,1.0421,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.93245,0.8844,0,massA=0.0597 massB=0.825
p2,711,23,mixed,91,91,626,0.23,1.5822,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.06706,0.98111,0,massA=0.0658 massB=0.915
p2,152,5,neutral,0,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00327,0.99693,0,massA=0.994 massB=0.00326
p2,919,30,gain,0,149,447,0.26,0.78,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00193,0.94444,0,massA=0.00183 massB=0.943
p2,747,24,mixed,168,168,214,0.76,0.9681,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.0485,0.99094,0,massA=0.0481 massB=0.943
p2,129,4,neutral,0,29,71,0.55,1.3466,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.08329,0.70505,0,massA=0.0587 massB=0.646
p2,560,18,mixed,41,41,61,0.58,0.8629,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.52342,0.96777,0,massA=0.461 massB=0.507
p2,193,6,gain,0,94,101,0.71,0.7629,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00262,0.99415,0,massA=0.00261 massB=0.992
p2,575,19,neutral,0,64,122,0.49,0.9341,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.9149,0.99137,0,massA=0.907 massB=0.0844
p2,571,19,neutral,0,64,122,0.49,0.9341,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.38861,0.96456,0,massA=0.375 massB=0.59
p2,54,1,mixed,58,58,116,0.66,1.32,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.61509,0.98547,0,massA=0.379 massB=0.606
p2,1042,34,mixed,52,52,96,0.63,1.1631,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.72331,0.98109,0,massA=0.271 massB=0.71
p2,111,3,mixed,46,46,158,0.33,1.1335,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.07978,0.97759,0,massA=0.078 massB=0.9
p2,1105,36,mixed,98,98,227,0.47,1.0887,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.70902,0.98788,0,massA=0.7 massB=0.287
p2,227,7,gain,0,63,98,0.64,0.9956,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00125,0.9922,0,massA=0.00124 massB=0.991
p2,1089,36,neutral,0,98,227,0.47,1.0887,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.01957,0.9371,0,massA=0.0183 massB=0.919
p2,727,24,neutral,0,168,214,0.76,0.9681,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.10971,0.98801,0,massA=0.108 massB=0.88
p2,399,13,neutral,0,72,88,0.64,0.7822,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.06657,0.89999,0,massA=0.0599 massB=0.84
p2,1078,35,mixed,91,91,133,0.68,0.9938,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.92577,0.86438,0,massA=0.0642 massB=0.8
p2,496,16,gain,0,139,234,0.6,1.0101,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.68257,0.97901,0,massA=0.311 massB=0.668
p2,1014,33,mixed,142,142,446,0.53,1.6646,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.75056,0.98993,0,massA=0.247 massB=0.743
p2,443,14,mixed,81,81,201,0.68,1.6874,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.23511,0.98833,0,massA=0.232 massB=0.756
p2,1224,12,dominant,0,164,181,1.0,1.1037,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.97539,0.99791,0,massA=0.0246 massB=0.973
p2,41,1,gain,0,58,116,0.66,1.32,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.06053,0.91414,0,massA=0.0553 massB=0.859
p2,69,2,neutral,0,162,661,0.26,1.0609,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.03384,0.90271,0,massA=0.0306 massB=0.872
p2,625,20,mixed,186,186,266,0.63,0.901,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.61323,0.9919,0,massA=0.608 massB=0.384
p2,254,8,gain,0,62,263,0.33,1.3998,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.03934,0.99636,0,massA=0.957 massB=0.0392
p2,528,17,gain,0,117,362,0.42,1.2995,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.60767,0.89173,0,massA=0.35 massB=0.542
p2,276,9,neutral,0,49,153,0.26,0.8118,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.72798,0.99439,0,massA=0.27 massB=0.724
p2,929,30,mixed,149,149,447,0.26,0.78,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.3451,0.9052,0,massA=0.312 massB=0.593
p2,700,23,gain,0,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.38306,0.97134,0,massA=0.599 massB=0.372
p2,908,30,neutral,0,149,447,0.26,0.78,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.07864,0.77204,0,massA=0.711 massB=0.0607
p2,809,26,mixed,59,59,151,0.36,0.9214,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.18713,0.92643,0,massA=0.173 massB=0.753
p2,207,6,mixed,94,94,101,0.71,0.7629,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.02999,0.99038,0,massA=0.0297 massB=0.961
p2,216,7,neutral,0,63,98,0.64,0.9956,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.81641,0.99316,0,massA=0.182 massB=0.811
p2,601,20,neutral,0,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.57176,0.97205,0,massA=0.556 massB=0.416
p2,317,10,gain,0,111,278,0.58,1.4526,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00041,0.99476,0,massA=0.000409 massB=0.994
p2,1069,35,gain,0,91,133,0.68,0.9938,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.03595,0.74937,0,massA=0.0269 massB=0.722
p2,42,1,gain,0,58,116,0.66,1.32,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.06954,0.97876,0,massA=0.911 massB=0.0681
p2,1035,34,gain,0,52,96,0.63,1.1631,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.19072,0.99367,0,massA=0.19 massB=0.804
p2,475,15,mixed,82,82,113,0.74,1.0198,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.80193,0.99228,0,massA=0.796 massB=0.197
p2,610,20,gain,0,186,266,0.63,0.901,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.5448,0.96311,0,massA=0.438 massB=0.525
p2,773,25,mixed,124,124,207,0.76,1.2687,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.60019,0.98338,0,massA=0.59 massB=0.393
p2,1269,34,dominant,0,52,110,1.0,2.1154,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.96006,0.997,0,massA=0.957 massB=0.0398
p2,243,8,neutral,0,62,263,0.33,1.3998,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00391,0.99859,0,massA=0.00391 massB=0.995
p2,416,13,mixed,72,72,88,0.64,0.7822,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.87831,0.98082,0,massA=0.119 massB=0.861
p2,1241,20,dominant,0,186,229,1.0,1.2312,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.98698,0.99786,0,massA=0.985 massB=0.013
p2,580,19,gain,0,64,122,0.49,0.9341,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.24221,0.9805,0,massA=0.743 massB=0.237
p2,754,25,neutral,0,124,207,0.76,1.2687,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.77458,0.99826,0,massA=0.225 massB=0.773
p2,1128,37,gain,0,151,252,0.68,1.1348,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.80928,0.89465,0,massA=0.171 massB=0.724
p2,612,20,gain,0,186,266,0.63,0.901,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.05541,0.98373,0,massA=0.929 massB=0.0545
p2,549,18,neutral,0,41,61,0.58,0.8629,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.50195,0.62564,0,massA=0.314 massB=0.312
p2,478,15,mixed,82,82,113,0.74,1.0198,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.90465,0.8495,0,massA=0.081 massB=0.769
p2,938,31,neutral,0,51,151,0.29,0.8586,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.24365,0.88315,0,massA=0.668 massB=0.215
p2,162,5,gain,0,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.04959,0.98498,0,massA=0.936 massB=0.0488
p2,343,11,gain,0,54,68,0.81,1.02,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00157,0.99622,0,massA=0.00157 massB=0.995
p2,779,25,mixed,124,124,207,0.76,1.2687,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.81167,0.82582,0,massA=0.67 massB=0.156
p2,740,24,mixed,168,168,214,0.76,0.9681,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.66541,0.97217,0,massA=0.325 massB=0.647
p2,1256,28,dominant,0,132,158,1.0,1.197,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.96006,0.99179,0,massA=0.0396 massB=0.952
p2,1159,38,gain,0,183,609,0.38,1.2646,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00547,0.92586,0,massA=0.00506 massB=0.921
p2,229,7,gain,0,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.09401,0.57082,0,massA=0.0537 massB=0.517
p2,12,0,gain,0,186,984,0.26,1.3755,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.01009,0.98796,0,massA=0.978 massB=0.00997
p2,8,0,neutral,0,186,984,0.26,1.3755,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.04502,0.719,0,massA=0.687 massB=0.0324
p2,449,14,mixed,81,81,201,0.68,1.6874,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.67576,0.87989,0,massA=0.595 massB=0.285
p2,1164,38,mixed,183,183,609,0.38,1.2646,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.73716,0.99241,0,massA=0.261 massB=0.732
p2,780,26,neutral,0,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.73412,0.98653,0,massA=0.262 massB=0.724
p2,993,33,neutral,0,142,446,0.53,1.6646,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00417,0.99848,0,massA=0.00416 massB=0.994
p2,1086,36,neutral,0,98,227,0.47,1.0887,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.52537,0.99047,0,massA=0.47 massB=0.52
p2,344,11,gain,0,54,68,0.81,1.02,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.07696,0.9967,0,massA=0.92 massB=0.0767
p2,266,8,mixed,62,62,263,0.33,1.3998,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.89912,0.98152,0,massA=0.099 massB=0.883
p2,1026,34,neutral,0,52,96,0.63,1.1631,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.96886,0.99325,0,massA=0.0309 massB=0.962
p2,812,27,neutral,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00338,0.99699,0,massA=0.994 massB=0.00337
p2,1108,36,mixed,98,98,227,0.47,1.0887,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.95004,0.87522,0,massA=0.0437 massB=0.831
p2,1262,31,dominant,0,51,73,1.0,1.4314,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.8706,0.99659,0,massA=0.129 massB=0.868
p2,184,6,neutral,0,94,101,0.71,0.7629,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.83114,0.9977,0,massA=0.168 massB=0.829
p2,660,22,neutral,0,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.81048,0.98578,0,massA=0.187 massB=0.799
p2,586,19,gain,0,64,122,0.49,0.9341,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.27358,0.98349,0,massA=0.714 massB=0.269
p2,1155,38,gain,0,183,609,0.38,1.2646,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.03044,0.99416,0,massA=0.0303 massB=0.964
p2,1211,5,dominant,0,162,206,1.0,1.2716,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.92192,0.99464,0,massA=0.917 massB=0.0777
p2,796,26,gain,0,59,151,0.36,0.9214,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.43398,0.98827,0,massA=0.559 massB=0.429
p2,105,3,gain,0,46,158,0.33,1.1335,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.07921,0.99301,0,massA=0.0787 massB=0.914
p2,485,16,neutral,0,139,234,0.6,1.0101,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.9923,0.99568,0,massA=0.988 massB=0.00766
p2,127,4,neutral,0,29,71,0.55,1.3466,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.0228,0.98981,0,massA=0.0226 massB=0.967
p2,365,12,neutral,0,164,541,0.38,1.2535,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.87408,0.99344,0,massA=0.868 massB=0.125
p2,1196,39,mixed,178,178,567,0.32,1.0193,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.90261,0.98435,0,massA=0.0959 massB=0.888
p2,695,23,neutral,0,91,626,0.23,1.5822,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.90991,0.98987,0,massA=0.901 massB=0.0892
p2,426,14,neutral,0,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.93535,0.99339,0,massA=0.0642 massB=0.929
p2,251,8,gain,0,62,263,0.33,1.3998,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.01322,0.96024,0,massA=0.0127 massB=0.948
p2,420,14,neutral,0,81,201,0.68,1.6874,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.76489,0.98594,0,massA=0.232 massB=0.754
p2,1040,34,mixed,52,52,96,0.63,1.1631,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.66367,0.97377,0,massA=0.328 massB=0.646
p2,822,27,gain,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.07586,0.98716,0,massA=0.912 massB=0.0749
p2,714,23,mixed,91,91,626,0.23,1.5822,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.62247,0.98865,0,massA=0.373 massB=0.615
p2,363,12,neutral,0,164,541,0.38,1.2535,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00664,0.99868,0,massA=0.00663 massB=0.992
p2,904,30,neutral,0,149,447,0.26,0.78,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.01041,0.99838,0,massA=0.988 massB=0.0104
p2,210,7,neutral,0,63,98,0.64,0.9956,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.79053,0.97804,0,massA=0.205 massB=0.773
p2,911,30,gain,0,149,447,0.26,0.78,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00116,0.98861,0,massA=0.00115 massB=0.987
p2,992,33,neutral,0,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00543,0.99644,0,massA=0.991 massB=0.00541
p2,124,4,neutral,0,29,71,0.55,1.3466,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.59455,0.99837,0,massA=0.405 massB=0.594
p2,147,4,mixed,29,29,71,0.55,1.3466,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.03309,0.99241,0,massA=0.0328 massB=0.96
p2,467,15,gain,0,82,113,0.74,1.0198,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00086,0.99375,0,massA=0.000854 massB=0.993
p2,552,18,gain,0,41,61,0.58,0.8629,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.04468,0.98271,0,massA=0.939 massB=0.0439
p2,977,32,gain,0,131,236,0.57,1.0269,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00032,0.9964,0,massA=0.000323 massB=0.996
p2,310,10,gain,0,111,278,0.58,1.4526,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.55061,0.96436,0,massA=0.433 massB=0.531
p2,397,13,neutral,0,72,88,0.64,0.7822,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.03733,0.99263,0,massA=0.0371 massB=0.956
p2,1129,37,gain,0,151,252,0.68,1.1348,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.02351,0.84026,0,massA=0.0198 massB=0.821
p2,626,20,mixed,186,186,266,0.63,0.901,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.94499,0.98423,0,massA=0.0541 massB=0.93
p2,662,22,neutral,0,81,163,0.72,1.4489,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.01826,0.99589,0,massA=0.978 massB=0.0182
p2,943,31,gain,0,51,151,0.29,0.8586,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00136,0.99476,0,massA=0.00135 massB=0.993
p2,186,6,neutral,0,94,101,0.71,0.7629,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.86613,0.98804,0,massA=0.132 massB=0.856
p2,274,9,neutral,0,49,153,0.26,0.8118,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.61138,0.99842,0,massA=0.388 massB=0.61
p2,503,16,mixed,139,139,234,0.6,1.0101,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.18952,0.98479,0,massA=0.187 massB=0.798
p2,983,32,mixed,131,131,236,0.57,1.0269,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.30074,0.98583,0,massA=0.296 massB=0.689
p2,937,31,neutral,0,51,151,0.29,0.8586,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.03284,0.99278,0,massA=0.0326 massB=0.96
p2,765,25,gain,0,124,207,0.76,1.2687,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.40169,0.99018,0,massA=0.398 massB=0.592
p2,1034,34,gain,0,52,96,0.63,1.1631,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.15003,0.99614,0,massA=0.847 massB=0.149
p2,959,31,mixed,51,51,151,0.29,0.8586,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.29259,0.89314,0,massA=0.261 massB=0.632
p2,272,9,neutral,0,49,153,0.26,0.8118,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00885,0.99541,0,massA=0.987 massB=0.00881
p2,368,12,neutral,0,164,541,0.38,1.2535,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.10159,0.84222,0,massA=0.757 massB=0.0856
p2,279,9,neutral,0,49,153,0.26,0.8118,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.01957,0.93032,0,massA=0.0182 massB=0.912
p2,522,17,gain,0,117,362,0.42,1.2995,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.02576,0.98765,0,massA=0.962 massB=0.0254
p2,1130,37,mixed,151,151,252,0.68,1.1348,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.77458,0.96222,0,massA=0.217 massB=0.745
p2,332,11,neutral,0,54,68,0.81,1.02,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.01785,0.99527,0,massA=0.978 massB=0.0178
p2,737,24,gain,0,168,214,0.76,0.9681,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00099,0.9946,0,massA=0.00098 massB=0.994
p2,60,2,neutral,0,162,661,0.26,1.0609,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.63522,0.98765,0,massA=0.36 massB=0.627
p2,297,9,mixed,49,49,153,0.26,0.8118,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.02696,0.99126,0,massA=0.0267 massB=0.965
p2,35,1,neutral,0,58,116,0.66,1.32,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.99328,0.99454,0,massA=0.988 massB=0.00668
p2,386,12,mixed,164,164,541,0.38,1.2535,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.93812,0.98751,0,massA=0.0611 massB=0.926
p2,280,9,gain,0,49,153,0.26,0.8118,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.13387,0.98704,0,massA=0.855 massB=0.132
p2,1073,35,mixed,91,91,133,0.68,0.9938,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.20181,0.98808,0,massA=0.199 massB=0.789
p2,181,6,neutral,0,94,101,0.71,0.7629,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.79818,0.9681,0,massA=0.773 massB=0.195
p2,925,30,mixed,149,149,447,0.26,0.78,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.25832,0.99,0,massA=0.256 massB=0.734
p2,493,16,gain,0,139,234,0.6,1.0101,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00253,0.99348,0,massA=0.00251 massB=0.991
p2,723,24,neutral,0,168,214,0.76,0.9681,1,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00718,0.99816,0,massA=0.00716 massB=0.991
p2,1198,39,mixed,178,178,567,0.32,1.0193,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.95041,0.90989,0,massA=0.0451 massB=0.865
p2,208,6,mixed,94,94,101,0.71,0.7629,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.89841,0.79918,0,massA=0.0812 massB=0.718
p2,406,13,gain,0,72,88,0.64,0.7822,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.55061,0.97783,0,massA=0.439 massB=0.538
p2,697,23,neutral,0,91,626,0.23,1.5822,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.03876,0.98896,0,massA=0.0383 massB=0.951
p2,761,25,gain,0,124,207,0.76,1.2687,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.0208,0.94377,0,massA=0.0196 massB=0.924
p2,1190,39,mixed,178,178,567,0.32,1.0193,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.64064,0.96902,0,massA=0.348 massB=0.621
p2,985,32,mixed,131,131,236,0.57,1.0269,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.79818,0.99225,0,massA=0.792 massB=0.2
p2,7,0,neutral,0,186,984,0.26,1.3755,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.01439,0.99541,0,massA=0.0143 massB=0.981
p2,1062,35,gain,0,91,133,0.68,0.9938,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.06609,0.98363,0,massA=0.919 massB=0.065
p2,749,24,mixed,168,168,214,0.76,0.9681,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.61693,0.83461,0,massA=0.515 massB=0.32
p2,690,23,neutral,0,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.66715,0.98505,0,massA=0.328 massB=0.657
p2,996,33,neutral,0,142,446,0.53,1.6646,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.4649,0.9899,0,massA=0.53 massB=0.46
p2,846,28,neutral,0,132,181,0.76,1.0421,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.98795,0.99469,0,massA=0.012 massB=0.983
p2,57,1,mixed,58,58,116,0.66,1.32,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.05071,0.98579,0,massA=0.05 massB=0.936
p2,1182,39,gain,0,178,567,0.32,1.0193,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.03284,0.98791,0,massA=0.955 massB=0.0324
p2,308,10,neutral,0,111,278,0.58,1.4526,4,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.77322,0.9134,0,massA=0.207 massB=0.706
p2,1120,37,gain,0,151,252,0.68,1.1348,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.6316,0.96755,0,massA=0.356 massB=0.611
p2,725,24,neutral,0,168,214,0.76,0.9681,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.9959,0.99695,0,massA=0.993 massB=0.00409
p2,1206,3,dominant,0,46,58,1.0,1.2609,3,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.97567,0.9864,0,massA=0.024 massB=0.962
p2,581,19,gain,0,64,122,0.49,0.9341,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00729,0.97481,0,massA=0.00711 massB=0.968
p2,119,3,mixed,46,46,158,0.33,1.1335,4,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.32252,0.89262,0,massA=0.288 massB=0.605
p2,15,0,gain,0,186,984,0.26,1.3755,2,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.01957,0.99286,0,massA=0.0194 massB=0.973
p2,1037,34,gain,0,52,96,0.63,1.1631,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00052,0.99538,0,massA=0.000515 massB=0.995
p2,647,21,gain,0,106,206,0.73,1.4187,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.00264,0.99098,0,massA=0.00262 massB=0.988
p2,1122,37,gain,0,151,252,0.68,1.1348,1,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.08329,0.9844,0,massA=0.902 massB=0.082
p2,1252,26,dominant,0,59,73,1.0,1.2373,2,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.99678,0.99874,0,massA=0.00322 massB=0.996
p2,961,32,neutral,0,131,236,0.57,1.0269,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.27825,0.97704,0,massA=0.272 massB=0.705
p2,897,29,mixed,79,79,81,0.83,0.851,3,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.01322,0.9906,0,massA=0.0131 massB=0.978
p2,991,33,neutral,0,142,446,0.53,1.6646,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.26133,0.97435,0,massA=0.255 massB=0.72
p2,680,22,mixed,81,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B-DPO,fewshot,0.8439,0.95288,0,massA=0.149 massB=0.804
p2,651,21,mixed,106,106,206,0.73,1.4187,0,False,A,allenai/OLMo-2-1124-7B-DPO,fewshot,0.08571,0.99031,0,massA=0.0849 massB=0.905
