instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,152,5,neutral,0,162,381,0.46,1.0819,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.23652,0.96348,0,massA=0.736 massB=0.228
p2,919,30,gain,0,149,447,0.26,0.78,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.09401,0.94962,0,massA=0.0893 massB=0.86
p2,747,24,mixed,168,168,214,0.76,0.9681,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.25682,0.95931,0,massA=0.246 massB=0.713
p2,129,4,neutral,0,29,71,0.55,1.3466,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.4149,0.91321,0,massA=0.379 massB=0.534
p2,560,18,mixed,41,41,61,0.58,0.8629,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.34512,0.94799,0,massA=0.621 massB=0.327
p2,193,6,gain,0,94,101,0.71,0.7629,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.09671,0.97527,0,massA=0.0943 massB=0.881
p2,575,19,neutral,0,64,122,0.49,0.9341,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.33807,0.97685,0,massA=0.33 massB=0.647
p2,571,19,neutral,0,64,122,0.49,0.9341,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.32767,0.96978,0,massA=0.318 massB=0.652
p2,54,1,mixed,58,58,116,0.66,1.32,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.26589,0.93852,0,massA=0.689 massB=0.25
p2,1042,34,mixed,52,52,96,0.63,1.1631,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.60767,0.96202,0,massA=0.377 massB=0.585
p2,111,3,mixed,46,46,158,0.33,1.1335,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.37387,0.94432,0,massA=0.353 massB=0.591
p2,1105,36,mixed,98,98,227,0.47,1.0887,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.22,0.9525,0,massA=0.21 massB=0.743
p2,227,7,gain,0,63,98,0.64,0.9956,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.07696,0.97731,0,massA=0.0752 massB=0.902
p2,1089,36,neutral,0,98,227,0.47,1.0887,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.27513,0.93175,0,massA=0.256 massB=0.675
p2,727,24,neutral,0,168,214,0.76,0.9681,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.24508,0.97287,0,massA=0.238 massB=0.734
p2,399,13,neutral,0,72,88,0.64,0.7822,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.31069,0.93663,0,massA=0.291 massB=0.646
p2,1078,35,mixed,91,91,133,0.68,0.9938,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.58131,0.93046,0,massA=0.39 massB=0.541
p2,496,16,gain,0,139,234,0.6,1.0101,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.19683,0.96692,0,massA=0.777 massB=0.19
p2,1014,33,mixed,142,142,446,0.53,1.6646,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.37023,0.96041,0,massA=0.605 massB=0.356
p2,443,14,mixed,81,81,201,0.68,1.6874,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.35577,0.96091,0,massA=0.342 massB=0.619
p2,1224,12,dominant,0,164,181,1.0,1.1037,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.2227,0.97331,0,massA=0.757 massB=0.217
p2,41,1,gain,0,58,116,0.66,1.32,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.31069,0.96722,0,massA=0.301 massB=0.667
p2,69,2,neutral,0,162,661,0.26,1.0609,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.21207,0.9263,0,massA=0.196 massB=0.73
p2,625,20,mixed,186,186,266,0.63,0.901,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.23091,0.95437,0,massA=0.22 massB=0.734
p2,254,8,gain,0,62,263,0.33,1.3998,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.12941,0.97242,0,massA=0.847 massB=0.126
p2,528,17,gain,0,117,362,0.42,1.2995,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.16886,0.91458,0,massA=0.76 massB=0.154
p2,276,9,neutral,0,49,153,0.26,0.8118,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.12593,0.9662,0,massA=0.845 massB=0.122
p2,929,30,mixed,149,149,447,0.26,0.78,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.25982,0.92628,0,massA=0.241 massB=0.686
p2,700,23,gain,0,91,626,0.23,1.5822,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.10669,0.9632,0,massA=0.86 massB=0.103
p2,908,30,neutral,0,149,447,0.26,0.78,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.2069,0.91884,0,massA=0.729 massB=0.19
p2,809,26,mixed,59,59,151,0.36,0.9214,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.26284,0.9279,0,massA=0.244 massB=0.684
p2,207,6,mixed,94,94,101,0.71,0.7629,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.18476,0.9591,0,massA=0.177 massB=0.782
p2,216,7,neutral,0,63,98,0.64,0.9956,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.14415,0.97081,0,massA=0.831 massB=0.14
p2,601,20,neutral,0,186,266,0.63,0.901,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.38122,0.97092,0,massA=0.37 massB=0.601
p2,317,10,gain,0,111,278,0.58,1.4526,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.07586,0.97832,0,massA=0.0742 massB=0.904
p2,1069,35,gain,0,91,133,0.68,0.9938,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.12765,0.94815,0,massA=0.121 massB=0.827
p2,42,1,gain,0,58,116,0.66,1.32,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.28777,0.96985,0,massA=0.691 massB=0.279
p2,1035,34,gain,0,52,96,0.63,1.1631,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.20434,0.98029,0,massA=0.2 massB=0.78
p2,475,15,mixed,82,82,113,0.74,1.0198,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.23651,0.95653,0,massA=0.226 massB=0.73
p2,610,20,gain,0,186,266,0.63,0.901,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.11921,0.96578,0,massA=0.851 massB=0.115
p2,773,25,mixed,124,124,207,0.76,1.2687,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.1801,0.96495,0,massA=0.174 massB=0.791
p2,1269,34,dominant,0,52,110,1.0,2.1154,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.77458,0.95885,0,massA=0.743 massB=0.216
p2,243,8,neutral,0,62,263,0.33,1.3998,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.20689,0.97452,0,massA=0.202 massB=0.773
p2,416,13,mixed,72,72,88,0.64,0.7822,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.42251,0.95585,0,massA=0.552 massB=0.404
p2,1241,20,dominant,0,186,229,1.0,1.2312,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.93146,0.9767,0,massA=0.91 massB=0.0669
p2,580,19,gain,0,64,122,0.49,0.9341,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.10088,0.96356,0,massA=0.866 massB=0.0972
p2,754,25,neutral,0,124,207,0.76,1.2687,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.0901,0.97728,0,massA=0.889 massB=0.0881
p2,1128,37,gain,0,151,252,0.68,1.1348,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.18713,0.92226,0,massA=0.75 massB=0.173
p2,612,20,gain,0,186,266,0.63,0.901,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.28458,0.96919,0,massA=0.693 massB=0.276
p2,549,18,neutral,0,41,61,0.58,0.8629,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.36659,0.92683,0,massA=0.34 massB=0.587
p2,478,15,mixed,82,82,113,0.74,1.0198,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.60767,0.92515,0,massA=0.363 massB=0.562
p2,938,31,neutral,0,51,151,0.29,0.8586,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.19931,0.91878,0,massA=0.736 massB=0.183
p2,162,5,gain,0,162,381,0.46,1.0819,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.22816,0.96915,0,massA=0.748 massB=0.221
p2,343,11,gain,0,54,68,0.81,1.02,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.11279,0.9771,0,massA=0.11 massB=0.867
p2,779,25,mixed,124,124,207,0.76,1.2687,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.20434,0.93118,0,massA=0.19 massB=0.741
p2,740,24,mixed,168,168,214,0.76,0.9681,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.34159,0.95539,0,massA=0.629 massB=0.326
p2,1256,28,dominant,0,132,158,1.0,1.197,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.2069,0.9516,0,massA=0.755 massB=0.197
p2,1159,38,gain,0,183,609,0.38,1.2646,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.10375,0.95331,0,massA=0.0989 massB=0.854
p2,229,7,gain,0,63,98,0.64,0.9956,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.10088,0.94968,0,massA=0.0958 massB=0.854
p2,12,0,gain,0,186,984,0.26,1.3755,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.23092,0.96932,0,massA=0.745 massB=0.224
p2,8,0,neutral,0,186,984,0.26,1.3755,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.15611,0.91421,0,massA=0.771 massB=0.143
p2,449,14,mixed,81,81,201,0.68,1.6874,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.35577,0.91719,0,massA=0.326 massB=0.591
p2,1164,38,mixed,183,183,609,0.38,1.2646,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.28142,0.95691,0,massA=0.688 massB=0.269
p2,780,26,neutral,0,59,151,0.36,0.9214,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.12253,0.95972,0,massA=0.842 massB=0.118
p2,993,33,neutral,0,142,446,0.53,1.6646,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.26588,0.97446,0,massA=0.259 massB=0.715
p2,1086,36,neutral,0,98,227,0.47,1.0887,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.15611,0.9657,0,massA=0.815 massB=0.151
p2,344,11,gain,0,54,68,0.81,1.02,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.14415,0.97986,0,massA=0.839 massB=0.141
p2,266,8,mixed,62,62,263,0.33,1.3998,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.52733,0.96125,0,massA=0.454 massB=0.507
p2,1026,34,neutral,0,52,96,0.63,1.1631,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.12086,0.97441,0,massA=0.857 massB=0.118
p2,812,27,neutral,0,166,433,0.53,1.3825,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.33459,0.96074,0,massA=0.639 massB=0.321
p2,1108,36,mixed,98,98,227,0.47,1.0887,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.60394,0.92046,0,massA=0.365 massB=0.556
p2,1262,31,dominant,0,51,73,1.0,1.4314,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.39981,0.92873,0,massA=0.557 massB=0.371
p2,184,6,neutral,0,94,101,0.71,0.7629,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.09269,0.97714,0,massA=0.887 massB=0.0906
p2,660,22,neutral,0,81,163,0.72,1.4489,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.12593,0.96709,0,massA=0.845 massB=0.122
p2,586,19,gain,0,64,122,0.49,0.9341,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.13118,0.96806,0,massA=0.841 massB=0.127
p2,1155,38,gain,0,183,609,0.38,1.2646,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.15405,0.97988,0,massA=0.151 massB=0.829
p2,1211,5,dominant,0,162,206,1.0,1.2716,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.87408,0.95605,0,massA=0.836 massB=0.12
p2,796,26,gain,0,59,151,0.36,0.9214,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.13118,0.96813,0,massA=0.841 massB=0.127
p2,105,3,gain,0,46,158,0.33,1.1335,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.13296,0.98235,0,massA=0.131 massB=0.852
p2,485,16,neutral,0,139,234,0.6,1.0101,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.30404,0.97781,0,massA=0.297 massB=0.681
p2,127,4,neutral,0,29,71,0.55,1.3466,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.2422,0.9737,0,massA=0.236 massB=0.738
p2,365,12,neutral,0,164,541,0.38,1.2535,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.3451,0.9751,0,massA=0.337 massB=0.639
p2,1196,39,mixed,178,178,567,0.32,1.0193,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.48439,0.96079,0,massA=0.495 massB=0.465
p2,695,23,neutral,0,91,626,0.23,1.5822,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.24508,0.97399,0,massA=0.239 massB=0.735
p2,426,14,neutral,0,81,201,0.68,1.6874,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.13118,0.96903,0,massA=0.842 massB=0.127
p2,251,8,gain,0,62,263,0.33,1.3998,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.25683,0.96717,0,massA=0.248 massB=0.719
p2,420,14,neutral,0,81,201,0.68,1.6874,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.12086,0.96168,0,massA=0.845 massB=0.116
p2,1040,34,mixed,52,52,96,0.63,1.1631,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.39235,0.95014,0,massA=0.577 massB=0.373
p2,822,27,gain,0,166,433,0.53,1.3825,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.27826,0.97002,0,massA=0.7 massB=0.27
p2,714,23,mixed,91,91,626,0.23,1.5822,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.23093,0.94385,0,massA=0.726 massB=0.218
p2,363,12,neutral,0,164,541,0.38,1.2535,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.19931,0.97379,0,massA=0.194 massB=0.78
p2,904,30,neutral,0,149,447,0.26,0.78,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.0851,0.97294,0,massA=0.89 massB=0.0828
p2,210,7,neutral,0,63,98,0.64,0.9956,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.2069,0.95973,0,massA=0.761 massB=0.199
p2,911,30,gain,0,149,447,0.26,0.78,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.20689,0.97003,0,massA=0.201 massB=0.769
p2,992,33,neutral,0,142,446,0.53,1.6646,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.24509,0.96603,0,massA=0.729 massB=0.237
p2,124,4,neutral,0,29,71,0.55,1.3466,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.15611,0.97508,0,massA=0.823 massB=0.152
p2,147,4,mixed,29,29,71,0.55,1.3466,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.31069,0.96136,0,massA=0.299 massB=0.663
p2,467,15,gain,0,82,113,0.74,1.0198,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.10088,0.97782,0,massA=0.0986 massB=0.879
p2,552,18,gain,0,41,61,0.58,0.8629,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.26588,0.96935,0,massA=0.712 massB=0.258
p2,977,32,gain,0,131,236,0.57,1.0269,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.10521,0.97702,0,massA=0.103 massB=0.874
p2,310,10,gain,0,111,278,0.58,1.4526,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.10088,0.96449,0,massA=0.867 massB=0.0973
p2,397,13,neutral,0,72,88,0.64,0.7822,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.17554,0.97826,0,massA=0.172 massB=0.807
p2,1129,37,gain,0,151,252,0.68,1.1348,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.16451,0.9426,0,massA=0.155 massB=0.788
p2,626,20,mixed,186,186,266,0.63,0.901,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.4688,0.9607,0,massA=0.51 massB=0.45
p2,662,22,neutral,0,81,163,0.72,1.4489,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.24221,0.96561,0,massA=0.732 massB=0.234
p2,943,31,gain,0,51,151,0.29,0.8586,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.0827,0.97829,0,massA=0.0809 massB=0.897
p2,186,6,neutral,0,94,101,0.71,0.7629,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.10971,0.97136,0,massA=0.865 massB=0.107
p2,274,9,neutral,0,49,153,0.26,0.8118,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.13478,0.97343,0,massA=0.842 massB=0.131
p2,503,16,mixed,139,139,234,0.6,1.0101,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.23651,0.96341,0,massA=0.228 massB=0.736
p2,983,32,mixed,131,131,236,0.57,1.0269,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.24798,0.96531,0,massA=0.239 massB=0.726
p2,937,31,neutral,0,51,151,0.29,0.8586,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.15003,0.97635,0,massA=0.146 massB=0.83
p2,765,25,gain,0,124,207,0.76,1.2687,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.22269,0.98099,0,massA=0.218 massB=0.763
p2,1034,34,gain,0,52,96,0.63,1.1631,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.13661,0.97439,0,massA=0.841 massB=0.133
p2,959,31,mixed,51,51,151,0.29,0.8586,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.2227,0.92662,0,massA=0.206 massB=0.72
p2,272,9,neutral,0,49,153,0.26,0.8118,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.24221,0.96055,0,massA=0.728 massB=0.233
p2,368,12,neutral,0,164,541,0.38,1.2535,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.17781,0.92367,0,massA=0.759 massB=0.164
p2,279,9,neutral,0,49,153,0.26,0.8118,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.25091,0.93564,0,massA=0.235 massB=0.701
p2,522,17,gain,0,117,362,0.42,1.2995,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.22542,0.9694,0,massA=0.751 massB=0.219
p2,1130,37,mixed,151,151,252,0.68,1.1348,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.35221,0.95779,0,massA=0.62 massB=0.337
p2,332,11,neutral,0,54,68,0.81,1.02,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.25386,0.9668,0,massA=0.721 massB=0.245
p2,737,24,gain,0,168,214,0.76,0.9681,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.10088,0.97639,0,massA=0.0985 massB=0.878
p2,60,2,neutral,0,162,661,0.26,1.0609,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.12766,0.9574,0,massA=0.835 massB=0.122
p2,297,9,mixed,49,49,153,0.26,0.8118,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.23091,0.9592,0,massA=0.221 massB=0.738
p2,35,1,neutral,0,58,116,0.66,1.32,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.60392,0.97458,0,massA=0.589 massB=0.386
p2,386,12,mixed,164,164,541,0.38,1.2535,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.42633,0.95901,0,massA=0.55 massB=0.409
p2,280,9,gain,0,49,153,0.26,0.8118,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.09808,0.9626,0,massA=0.868 massB=0.0944
p2,1073,35,mixed,91,91,133,0.68,0.9938,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.23935,0.96535,0,massA=0.231 massB=0.734
p2,181,6,neutral,0,94,101,0.71,0.7629,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.37022,0.97349,0,massA=0.36 massB=0.613
p2,925,30,mixed,149,149,447,0.26,0.78,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.21733,0.95449,0,massA=0.207 massB=0.747
p2,493,16,gain,0,139,234,0.6,1.0101,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.11596,0.97564,0,massA=0.113 massB=0.863
p2,723,24,neutral,0,168,214,0.76,0.9681,1,False,A,Qwen/Qwen2.5-7B,fewshot,0.29747,0.97076,0,massA=0.289 massB=0.682
p2,1198,39,mixed,178,178,567,0.32,1.0193,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.64064,0.91823,0,massA=0.33 massB=0.588
p2,208,6,mixed,94,94,101,0.71,0.7629,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.50001,0.91983,0,massA=0.46 massB=0.46
p2,406,13,gain,0,72,88,0.64,0.7822,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.11757,0.96936,0,massA=0.855 massB=0.114
p2,697,23,neutral,0,91,626,0.23,1.5822,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.10819,0.97438,0,massA=0.105 massB=0.869
p2,761,25,gain,0,124,207,0.76,1.2687,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.33807,0.96964,0,massA=0.328 massB=0.642
p2,1190,39,mixed,178,178,567,0.32,1.0193,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.3666,0.95111,0,massA=0.602 massB=0.349
p2,985,32,mixed,131,131,236,0.57,1.0269,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.2337,0.95645,0,massA=0.224 massB=0.733
p2,7,0,neutral,0,186,984,0.26,1.3755,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.17329,0.97463,0,massA=0.169 massB=0.806
p2,1062,35,gain,0,91,133,0.68,0.9938,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.25092,0.97241,0,massA=0.728 massB=0.244
p2,749,24,mixed,168,168,214,0.76,0.9681,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.27825,0.91584,0,massA=0.255 massB=0.661
p2,690,23,neutral,0,91,626,0.23,1.5822,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.11758,0.9564,0,massA=0.844 massB=0.112
p2,996,33,neutral,0,142,446,0.53,1.6646,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.12941,0.96621,0,massA=0.841 massB=0.125
p2,846,28,neutral,0,132,181,0.76,1.0421,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.09535,0.97159,0,massA=0.879 massB=0.0926
p2,57,1,mixed,58,58,116,0.66,1.32,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.16885,0.9569,0,massA=0.162 massB=0.795
p2,1182,39,gain,0,178,567,0.32,1.0193,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.25092,0.9707,0,massA=0.727 massB=0.244
p2,308,10,neutral,0,111,278,0.58,1.4526,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.20435,0.93504,0,massA=0.744 massB=0.191
p2,1120,37,gain,0,151,252,0.68,1.1348,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.12941,0.96711,0,massA=0.842 massB=0.125
p2,725,24,neutral,0,168,214,0.76,0.9681,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.57367,0.97451,0,massA=0.559 massB=0.415
p2,1206,3,dominant,0,46,58,1.0,1.2609,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.19193,0.95013,0,massA=0.768 massB=0.182
p2,581,19,gain,0,64,122,0.49,0.9341,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.1993,0.97091,0,massA=0.194 massB=0.777
p2,119,3,mixed,46,46,158,0.33,1.1335,4,False,A,Qwen/Qwen2.5-7B,fewshot,0.23934,0.92812,0,massA=0.222 massB=0.706
p2,15,0,gain,0,186,984,0.26,1.3755,2,False,A,Qwen/Qwen2.5-7B,fewshot,0.15002,0.98063,0,massA=0.147 massB=0.834
p2,1037,34,gain,0,52,96,0.63,1.1631,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.09009,0.97692,0,massA=0.088 massB=0.889
p2,647,21,gain,0,106,206,0.73,1.4187,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.09138,0.97706,0,massA=0.0893 massB=0.888
p2,1122,37,gain,0,151,252,0.68,1.1348,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.28458,0.97102,0,massA=0.695 massB=0.276
p2,1252,26,dominant,0,59,73,1.0,1.2373,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.38862,0.97593,0,massA=0.597 massB=0.379
p2,961,32,neutral,0,131,236,0.57,1.0269,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.50781,0.96697,0,massA=0.491 massB=0.476
p2,897,29,mixed,79,79,81,0.83,0.851,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.15817,0.96272,0,massA=0.152 massB=0.81
p2,991,33,neutral,0,142,446,0.53,1.6646,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.52731,0.96587,0,massA=0.509 massB=0.457
p2,680,22,mixed,81,81,163,0.72,1.4489,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.4494,0.95408,0,massA=0.525 massB=0.429
p2,651,21,mixed,106,106,206,0.73,1.4187,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.3849,0.94594,0,massA=0.364 massB=0.582
p2,976,32,gain,0,131,236,0.57,1.0269,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.19194,0.97062,0,massA=0.784 massB=0.186
p2,807,26,mixed,59,59,151,0.36,0.9214,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.22815,0.96286,0,massA=0.22 massB=0.743
p2,537,17,mixed,117,117,362,0.42,1.2995,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.20689,0.95806,0,massA=0.198 massB=0.76
p2,916,30,gain,0,149,447,0.26,0.78,3,True,B,Qwen/Qwen2.5-7B,fewshot,0.15406,0.96491,0,massA=0.816 massB=0.149
p2,787,26,neutral,0,59,151,0.36,0.9214,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.14805,0.97654,0,massA=0.145 massB=0.832
p2,922,30,mixed,149,149,447,0.26,0.78,1,True,B,Qwen/Qwen2.5-7B,fewshot,0.5775,0.95932,0,massA=0.405 massB=0.554
p2,1011,33,mixed,142,142,446,0.53,1.6646,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.44552,0.94486,0,massA=0.421 massB=0.524
p2,314,10,gain,0,111,278,0.58,1.4526,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.14034,0.97494,0,massA=0.838 massB=0.137
p2,268,8,mixed,62,62,263,0.33,1.3998,4,True,B,Qwen/Qwen2.5-7B,fewshot,0.59644,0.92051,0,massA=0.371 massB=0.549
p2,220,7,gain,0,63,98,0.64,0.9956,0,True,B,Qwen/Qwen2.5-7B,fewshot,0.09808,0.96462,0,massA=0.87 massB=0.0946
p2,1131,37,mixed,151,151,252,0.68,1.1348,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.43781,0.94693,0,massA=0.415 massB=0.532
p2,454,15,neutral,0,82,113,0.74,1.0198,2,True,B,Qwen/Qwen2.5-7B,fewshot,0.11437,0.97896,0,massA=0.867 massB=0.112
p2,1203,1,dominant,0,58,72,1.0,1.2414,3,False,A,Qwen/Qwen2.5-7B,fewshot,0.89181,0.94832,0,massA=0.846 massB=0.103
p2,611,20,gain,0,186,266,0.63,0.901,0,False,A,Qwen/Qwen2.5-7B,fewshot,0.23934,0.97037,0,massA=0.232 massB=0.738
