instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p1,31,3,risk,0,46,158,0.33,1.1335,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.42632,0.96574,0,massA=0.412 massB=0.554
p2,379,12,gain,0,164,541,0.38,1.2535,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.31405,0.95523,0,massA=0.3 massB=0.655
p2,232,7,mixed,63,63,98,0.64,0.9956,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.43782,0.95836,0,massA=0.539 massB=0.42
p2,430,14,gain,0,81,201,0.68,1.6874,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.54286,0.93437,0,massA=0.427 massB=0.507
p2,153,5,neutral,0,162,381,0.46,1.0819,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.3451,0.9805,0,massA=0.338 massB=0.642
p2,1001,33,gain,0,142,446,0.53,1.6646,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.51172,0.94304,0,massA=0.483 massB=0.46
p2,632,21,neutral,0,106,206,0.73,1.4187,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.4187,0.96966,0,massA=0.564 massB=0.406
p2,546,18,neutral,0,41,61,0.58,0.8629,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.28777,0.9803,0,massA=0.698 massB=0.282
p2,371,12,gain,0,164,541,0.38,1.2535,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.44167,0.94115,0,massA=0.416 massB=0.525
p2,283,9,gain,0,49,153,0.26,0.8118,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.26894,0.97984,0,massA=0.264 massB=0.716
p2,256,8,gain,0,62,263,0.33,1.3998,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.37754,0.94894,0,massA=0.591 massB=0.358
p2,1127,37,gain,0,151,252,0.68,1.1348,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.48438,0.95051,0,massA=0.46 massB=0.49
p2,264,8,mixed,62,62,263,0.33,1.3998,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.55061,0.97423,0,massA=0.438 massB=0.536
p2,1266,33,dominant,0,142,179,1.0,1.2606,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.55061,0.95418,0,massA=0.429 massB=0.525
p2,868,28,mixed,132,132,181,0.76,1.0421,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.5813,0.9486,0,massA=0.397 massB=0.551
p2,711,23,mixed,91,91,626,0.23,1.5822,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.5,0.94699,0,massA=0.473 massB=0.473
p2,152,5,neutral,0,162,381,0.46,1.0819,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.35578,0.97053,0,massA=0.625 massB=0.345
p2,919,30,gain,0,149,447,0.26,0.78,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.2814,0.95447,0,massA=0.269 massB=0.686
p2,747,24,mixed,168,168,214,0.76,0.9681,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.68595,0.96706,0,massA=0.663 massB=0.304
p2,129,4,neutral,0,29,71,0.55,1.3466,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.48438,0.93929,0,massA=0.455 massB=0.484
p2,560,18,mixed,41,41,61,0.58,0.8629,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.48048,0.94831,0,massA=0.493 massB=0.456
p2,193,6,gain,0,94,101,0.71,0.7629,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.28457,0.98105,0,massA=0.279 massB=0.702
p2,575,19,neutral,0,64,122,0.49,0.9341,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.48828,0.97533,0,massA=0.476 massB=0.499
p2,571,19,neutral,0,64,122,0.49,0.9341,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.45714,0.97301,0,massA=0.445 massB=0.528
p2,54,1,mixed,58,58,116,0.66,1.32,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.54674,0.97501,0,massA=0.442 massB=0.533
p2,1042,34,mixed,52,52,96,0.63,1.1631,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.46102,0.96099,0,massA=0.518 massB=0.443
p2,111,3,mixed,46,46,158,0.33,1.1335,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.50781,0.94877,0,massA=0.482 massB=0.467
p2,1105,36,mixed,98,98,227,0.47,1.0887,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.60019,0.97042,0,massA=0.582 massB=0.388
p2,227,7,gain,0,63,98,0.64,0.9956,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.54286,0.96129,0,massA=0.522 massB=0.439
p2,1089,36,neutral,0,98,227,0.47,1.0887,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.4187,0.94971,0,massA=0.398 massB=0.552
p2,727,24,neutral,0,168,214,0.76,0.9681,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.49219,0.97842,0,massA=0.482 massB=0.497
p2,399,13,neutral,0,72,88,0.64,0.7822,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.44167,0.9576,0,massA=0.423 massB=0.535
p2,1078,35,mixed,91,91,133,0.68,0.9938,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.59644,0.94192,0,massA=0.38 massB=0.562
p2,496,16,gain,0,139,234,0.6,1.0101,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.39607,0.945,0,massA=0.571 massB=0.374
p2,1014,33,mixed,142,142,446,0.53,1.6646,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.56986,0.9745,0,massA=0.419 massB=0.555
p2,443,14,mixed,81,81,201,0.68,1.6874,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.61878,0.96036,0,massA=0.594 massB=0.366
p2,1224,12,dominant,0,164,181,1.0,1.1037,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.51172,0.96793,0,massA=0.473 massB=0.495
p2,41,1,gain,0,58,116,0.66,1.32,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.62246,0.94775,0,massA=0.59 massB=0.358
p2,69,2,neutral,0,162,661,0.26,1.0609,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.36297,0.95389,0,massA=0.346 massB=0.608
p2,625,20,mixed,186,186,266,0.63,0.901,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.63341,0.97131,0,massA=0.615 massB=0.356
p2,254,8,gain,0,62,263,0.33,1.3998,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.4961,0.97543,0,massA=0.492 massB=0.484
p2,528,17,gain,0,117,362,0.42,1.2995,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.5851,0.94926,0,massA=0.394 massB=0.555
p2,276,9,neutral,0,49,153,0.26,0.8118,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.25983,0.97644,0,massA=0.723 massB=0.254
p2,929,30,mixed,149,149,447,0.26,0.78,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.55447,0.94663,0,massA=0.525 massB=0.422
p2,700,23,gain,0,91,626,0.23,1.5822,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.30075,0.94428,0,massA=0.66 massB=0.284
p2,908,30,neutral,0,149,447,0.26,0.78,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.45326,0.9423,0,massA=0.515 massB=0.427
p2,809,26,mixed,59,59,151,0.36,0.9214,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.55833,0.94875,0,massA=0.53 massB=0.419
p2,207,6,mixed,94,94,101,0.71,0.7629,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.62246,0.96558,0,massA=0.601 massB=0.365
p2,216,7,neutral,0,63,98,0.64,0.9956,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.39607,0.97725,0,massA=0.59 massB=0.387
p2,601,20,neutral,0,186,266,0.63,0.901,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.46879,0.97479,0,massA=0.457 massB=0.518
p2,317,10,gain,0,111,278,0.58,1.4526,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.48438,0.95649,0,massA=0.463 massB=0.493
p2,1069,35,gain,0,91,133,0.68,0.9938,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.32767,0.95131,0,massA=0.312 massB=0.64
p2,42,1,gain,0,58,116,0.66,1.32,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.52342,0.97265,0,massA=0.464 massB=0.509
p2,1035,34,gain,0,52,96,0.63,1.1631,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.57367,0.9796,0,massA=0.562 massB=0.418
p2,475,15,mixed,82,82,113,0.74,1.0198,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.59643,0.97545,0,massA=0.582 massB=0.394
p2,610,20,gain,0,186,266,0.63,0.901,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.41111,0.92872,0,massA=0.547 massB=0.382
p2,773,25,mixed,124,124,207,0.76,1.2687,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.65135,0.96112,0,massA=0.626 massB=0.335
p2,1269,34,dominant,0,52,110,1.0,2.1154,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.75491,0.9745,0,massA=0.736 massB=0.239
p2,243,8,neutral,0,62,263,0.33,1.3998,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.37387,0.98212,0,massA=0.367 massB=0.615
p2,416,13,mixed,72,72,88,0.64,0.7822,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.33459,0.97046,0,massA=0.646 massB=0.325
p2,1241,20,dominant,0,186,229,1.0,1.2312,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.66192,0.96508,0,massA=0.639 massB=0.326
p2,580,19,gain,0,64,122,0.49,0.9341,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.44939,0.92822,0,massA=0.511 massB=0.417
p2,754,25,neutral,0,124,207,0.76,1.2687,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.40357,0.97273,0,massA=0.58 massB=0.393
p2,1128,37,gain,0,151,252,0.68,1.1348,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.5351,0.94211,0,massA=0.438 massB=0.504
p2,612,20,gain,0,186,266,0.63,0.901,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.46879,0.9724,0,massA=0.517 massB=0.456
p2,549,18,neutral,0,41,61,0.58,0.8629,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.43782,0.95702,0,massA=0.419 massB=0.538
p2,478,15,mixed,82,82,113,0.74,1.0198,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.5813,0.95113,0,massA=0.398 massB=0.553
p2,938,31,neutral,0,51,151,0.29,0.8586,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.44167,0.94017,0,massA=0.525 massB=0.415
p2,162,5,gain,0,162,381,0.46,1.0819,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.46879,0.97431,0,massA=0.518 massB=0.457
p2,343,11,gain,0,54,68,0.81,1.02,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.25386,0.97935,0,massA=0.249 massB=0.731
p2,779,25,mixed,124,124,207,0.76,1.2687,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.60393,0.94943,0,massA=0.573 massB=0.376
p2,740,24,mixed,168,168,214,0.76,0.9681,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.46102,0.95053,0,massA=0.512 massB=0.438
p2,1256,28,dominant,0,132,158,1.0,1.197,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.54674,0.97601,0,massA=0.442 massB=0.534
p2,1159,38,gain,0,183,609,0.38,1.2646,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.27513,0.95408,0,massA=0.262 massB=0.692
p2,229,7,gain,0,63,98,0.64,0.9956,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.38122,0.95713,0,massA=0.365 massB=0.592
p2,12,0,gain,0,186,984,0.26,1.3755,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.33459,0.97297,0,massA=0.647 massB=0.326
p2,8,0,neutral,0,186,984,0.26,1.3755,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.43782,0.94198,0,massA=0.53 massB=0.412
p2,449,14,mixed,81,81,201,0.68,1.6874,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.5851,0.94536,0,massA=0.553 massB=0.392
p2,1164,38,mixed,183,183,609,0.38,1.2646,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.56603,0.97345,0,massA=0.422 massB=0.551
p2,780,26,neutral,0,59,151,0.36,0.9214,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.39607,0.93801,0,massA=0.566 massB=0.372
p2,993,33,neutral,0,142,446,0.53,1.6646,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.3451,0.98148,0,massA=0.339 massB=0.643
p2,1086,36,neutral,0,98,227,0.47,1.0887,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.30736,0.97688,0,massA=0.677 massB=0.3
p2,344,11,gain,0,54,68,0.81,1.02,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.43783,0.97713,0,massA=0.549 massB=0.428
p2,266,8,mixed,62,62,263,0.33,1.3998,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.38491,0.97139,0,massA=0.597 massB=0.374
p2,1026,34,neutral,0,52,96,0.63,1.1631,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.34865,0.97918,0,massA=0.638 massB=0.341
p2,812,27,neutral,0,166,433,0.53,1.3825,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.3522,0.97057,0,massA=0.629 massB=0.342
p2,1108,36,mixed,98,98,227,0.47,1.0887,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.5775,0.94287,0,massA=0.398 massB=0.545
p2,1262,31,dominant,0,51,73,1.0,1.4314,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.48048,0.96349,0,massA=0.501 massB=0.463
p2,184,6,neutral,0,94,101,0.71,0.7629,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.40357,0.97377,0,massA=0.581 massB=0.393
p2,660,22,neutral,0,81,163,0.72,1.4489,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.37754,0.94572,0,massA=0.589 massB=0.357
p2,586,19,gain,0,64,122,0.49,0.9341,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.36659,0.94464,0,massA=0.598 massB=0.346
p2,1155,38,gain,0,183,609,0.38,1.2646,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.44552,0.9795,0,massA=0.436 massB=0.543
p2,1211,5,dominant,0,162,206,1.0,1.2716,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.69596,0.96995,0,massA=0.675 massB=0.295
p2,796,26,gain,0,59,151,0.36,0.9214,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.3522,0.95114,0,massA=0.616 massB=0.335
p2,105,3,gain,0,46,158,0.33,1.1335,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.54673,0.97933,0,massA=0.535 massB=0.444
p2,485,16,neutral,0,139,234,0.6,1.0101,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.56217,0.97132,0,massA=0.546 massB=0.425
p2,127,4,neutral,0,29,71,0.55,1.3466,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.57749,0.97352,0,massA=0.562 massB=0.411
p2,365,12,neutral,0,164,541,0.38,1.2535,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.50781,0.97527,0,massA=0.495 massB=0.48
p2,1196,39,mixed,178,178,567,0.32,1.0193,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.37023,0.96866,0,massA=0.61 massB=0.359
p2,695,23,neutral,0,91,626,0.23,1.5822,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.4649,0.97374,0,massA=0.453 massB=0.521
p2,426,14,neutral,0,81,201,0.68,1.6874,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.39234,0.97948,0,massA=0.595 massB=0.384
p2,251,8,gain,0,62,263,0.33,1.3998,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.50391,0.94304,0,massA=0.475 massB=0.468
p2,420,14,neutral,0,81,201,0.68,1.6874,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.38122,0.94514,0,massA=0.585 massB=0.36
p2,1040,34,mixed,52,52,96,0.63,1.1631,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.48048,0.95219,0,massA=0.495 massB=0.458
p2,822,27,gain,0,166,433,0.53,1.3825,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.4649,0.97327,0,massA=0.521 massB=0.452
p2,714,23,mixed,91,91,626,0.23,1.5822,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.51953,0.97441,0,massA=0.468 massB=0.506
p2,363,12,neutral,0,164,541,0.38,1.2535,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.33807,0.98169,0,massA=0.332 massB=0.65
p2,904,30,neutral,0,149,447,0.26,0.78,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.36659,0.97088,0,massA=0.615 massB=0.356
p2,210,7,neutral,0,63,98,0.64,0.9956,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.5351,0.93957,0,massA=0.437 massB=0.503
p2,911,30,gain,0,149,447,0.26,0.78,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.36297,0.9417,0,massA=0.342 massB=0.6
p2,992,33,neutral,0,142,446,0.53,1.6646,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.29747,0.96749,0,massA=0.68 massB=0.288
p2,124,4,neutral,0,29,71,0.55,1.3466,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.39234,0.97312,0,massA=0.591 massB=0.382
p2,147,4,mixed,29,29,71,0.55,1.3466,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.6478,0.96756,0,massA=0.627 massB=0.341
p2,467,15,gain,0,82,113,0.74,1.0198,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.46101,0.96074,0,massA=0.443 massB=0.518
p2,552,18,gain,0,41,61,0.58,0.8629,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.4149,0.97219,0,massA=0.569 massB=0.403
p2,977,32,gain,0,131,236,0.57,1.0269,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.45713,0.95865,0,massA=0.438 massB=0.52
p2,310,10,gain,0,111,278,0.58,1.4526,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.5351,0.93699,0,massA=0.436 massB=0.501
p2,397,13,neutral,0,72,88,0.64,0.7822,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.50391,0.98103,0,massA=0.494 massB=0.487
p2,1129,37,gain,0,151,252,0.68,1.1348,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.29421,0.95114,0,massA=0.28 massB=0.671
p2,626,20,mixed,186,186,266,0.63,0.901,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.39234,0.9677,0,massA=0.588 massB=0.38
p2,662,22,neutral,0,81,163,0.72,1.4489,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.34158,0.96952,0,massA=0.638 massB=0.331
p2,943,31,gain,0,51,151,0.29,0.8586,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.26894,0.98007,0,massA=0.264 massB=0.716
p2,186,6,neutral,0,94,101,0.71,0.7629,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.35936,0.97848,0,massA=0.627 massB=0.352
p2,274,9,neutral,0,49,153,0.26,0.8118,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.38491,0.97137,0,massA=0.597 massB=0.374
p2,503,16,mixed,139,139,234,0.6,1.0101,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.63341,0.95634,0,massA=0.606 massB=0.351
p2,983,32,mixed,131,131,236,0.57,1.0269,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.63341,0.95788,0,massA=0.607 massB=0.351
p2,937,31,neutral,0,51,151,0.29,0.8586,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.4649,0.97648,0,massA=0.454 massB=0.523
p2,765,25,gain,0,124,207,0.76,1.2687,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.51952,0.98003,0,massA=0.509 massB=0.471
p2,1034,34,gain,0,52,96,0.63,1.1631,2,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.4961,0.9748,0,massA=0.491 massB=0.484
p2,959,31,mixed,51,51,151,0.29,0.8586,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.53898,0.94529,0,massA=0.509 massB=0.436
p2,272,9,neutral,0,49,153,0.26,0.8118,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.31743,0.9641,0,massA=0.658 massB=0.306
p2,368,12,neutral,0,164,541,0.38,1.2535,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.46879,0.94913,0,massA=0.504 massB=0.445
p2,279,9,neutral,0,49,153,0.26,0.8118,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.43782,0.94929,0,massA=0.416 massB=0.534
p2,522,17,gain,0,117,362,0.42,1.2995,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.49219,0.97417,0,massA=0.495 massB=0.479
p2,1130,37,mixed,151,151,252,0.68,1.1348,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.47658,0.94871,0,massA=0.497 massB=0.452
p2,332,11,neutral,0,54,68,0.81,1.02,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.37023,0.96898,0,massA=0.61 massB=0.359
p2,737,24,gain,0,168,214,0.76,0.9681,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.48438,0.95592,0,massA=0.463 massB=0.493
p2,60,2,neutral,0,162,661,0.26,1.0609,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.32767,0.94241,0,massA=0.634 massB=0.309
p2,297,9,mixed,49,49,153,0.26,0.8118,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.52731,0.96508,0,massA=0.509 massB=0.456
p2,35,1,neutral,0,58,116,0.66,1.32,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.52342,0.97522,0,massA=0.51 massB=0.465
p2,386,12,mixed,164,164,541,0.38,1.2535,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.39981,0.9702,0,massA=0.582 massB=0.388
p2,280,9,gain,0,49,153,0.26,0.8118,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.37388,0.93292,0,massA=0.584 massB=0.349
p2,1073,35,mixed,91,91,133,0.68,0.9938,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.61509,0.9568,0,massA=0.589 massB=0.368
p2,181,6,neutral,0,94,101,0.71,0.7629,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.42632,0.97749,0,massA=0.417 massB=0.561
p2,925,30,mixed,149,149,447,0.26,0.78,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.56217,0.97291,0,massA=0.547 massB=0.426
p2,493,16,gain,0,139,234,0.6,1.0101,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.30074,0.97734,0,massA=0.294 massB=0.683
p2,723,24,neutral,0,168,214,0.76,0.9681,1,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.39981,0.98152,0,massA=0.392 massB=0.589
p2,1198,39,mixed,178,178,567,0.32,1.0193,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.60019,0.94555,0,massA=0.378 massB=0.568
p2,208,6,mixed,94,94,101,0.71,0.7629,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.5351,0.94784,0,massA=0.441 massB=0.507
p2,406,13,gain,0,72,88,0.64,0.7822,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.32424,0.94235,0,massA=0.637 massB=0.306
p2,697,23,neutral,0,91,626,0.23,1.5822,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.39981,0.97004,0,massA=0.388 massB=0.582
p2,761,25,gain,0,124,207,0.76,1.2687,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.44939,0.95326,0,massA=0.428 massB=0.525
p2,1190,39,mixed,178,178,567,0.32,1.0193,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.46879,0.94593,0,massA=0.502 massB=0.443
p2,985,32,mixed,131,131,236,0.57,1.0269,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.62246,0.97314,0,massA=0.606 massB=0.367
p2,7,0,neutral,0,186,984,0.26,1.3755,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.43782,0.97226,0,massA=0.426 massB=0.547
p2,1062,35,gain,0,91,133,0.68,0.9938,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.52732,0.9715,0,massA=0.459 massB=0.512
p2,749,24,mixed,168,168,214,0.76,0.9681,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.62612,0.94567,0,massA=0.592 massB=0.354
p2,690,23,neutral,0,91,626,0.23,1.5822,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.31743,0.93601,0,massA=0.639 massB=0.297
p2,996,33,neutral,0,142,446,0.53,1.6646,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.29422,0.97818,0,massA=0.69 massB=0.288
p2,846,28,neutral,0,132,181,0.76,1.0421,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.41111,0.97905,0,massA=0.577 massB=0.403
p2,57,1,mixed,58,58,116,0.66,1.32,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.62977,0.96812,0,massA=0.61 massB=0.358
p2,1182,39,gain,0,178,567,0.32,1.0193,1,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.40734,0.97432,0,massA=0.577 massB=0.397
p2,308,10,neutral,0,111,278,0.58,1.4526,4,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.51952,0.95067,0,massA=0.457 massB=0.494
p2,1120,37,gain,0,151,252,0.68,1.1348,0,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.44939,0.9308,0,massA=0.513 massB=0.418
p2,725,24,neutral,0,168,214,0.76,0.9681,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.53898,0.97495,0,massA=0.525 massB=0.449
p2,1206,3,dominant,0,46,58,1.0,1.2609,3,True,B,meta-llama/Llama-3.1-8B,fewshot,none,0.39234,0.97011,0,massA=0.59 massB=0.381
p2,581,19,gain,0,64,122,0.49,0.9341,0,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.47268,0.94649,0,massA=0.447 massB=0.499
p2,119,3,mixed,46,46,158,0.33,1.1335,4,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.55447,0.94659,0,massA=0.525 massB=0.422
p2,15,0,gain,0,186,984,0.26,1.3755,2,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.45713,0.9793,0,massA=0.448 massB=0.532
p2,1037,34,gain,0,52,96,0.63,1.1631,3,False,A,meta-llama/Llama-3.1-8B,fewshot,none,0.51952,0.9616,0,massA=0.5 massB=0.462
