trial_id,gamble_id,sure,hi,p,ev_ratio,template_id,safe_first,rep,response_mode,model,temperature,seed,letter,chose_gamble,raw,discarded,latency_s,ts_utc
149,4,29,71,0.55,1.3466,4,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.503,2026-07-04T19:06:30+00:00
467,15,82,113,0.74,1.0198,2,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.609,2026-07-04T19:06:30+00:00
1114,37,151,252,0.68,1.1348,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.556,2026-07-04T19:06:31+00:00
662,22,81,163,0.72,1.4489,0,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.662,2026-07-04T19:06:32+00:00
116,3,46,158,0.33,1.1335,4,True,2,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.865,2026-07-04T19:06:33+00:00
256,8,62,263,0.33,1.3998,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.903,2026-07-04T19:06:34+00:00
994,33,142,446,0.53,1.6646,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.545,2026-07-04T19:06:34+00:00
435,14,81,201,0.68,1.6874,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.627,2026-07-04T19:06:35+00:00
477,15,82,113,0.74,1.0198,4,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,1.073,2026-07-04T19:06:36+00:00
922,30,149,447,0.26,0.78,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.538,2026-07-04T19:06:37+00:00
552,18,41,61,0.58,0.8629,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.89,2026-07-04T19:06:38+00:00
1101,36,98,227,0.47,1.0887,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.759,2026-07-04T19:06:38+00:00
665,22,81,163,0.72,1.4489,0,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.633,2026-07-04T19:06:39+00:00
302,10,111,278,0.58,1.4526,0,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.681,2026-07-04T19:06:40+00:00
673,22,81,163,0.72,1.4489,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,1.348,2026-07-04T19:06:41+00:00
378,12,164,541,0.38,1.2535,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.595,2026-07-04T19:06:42+00:00
198,6,94,101,0.71,0.7629,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.554,2026-07-04T19:06:43+00:00
873,29,79,81,0.83,0.851,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.556,2026-07-04T19:06:43+00:00
474,15,82,113,0.74,1.0198,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.559,2026-07-04T19:06:44+00:00
67,2,162,661,0.26,1.0609,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.557,2026-07-04T19:06:44+00:00
188,6,94,101,0.71,0.7629,1,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.665,2026-07-04T19:06:45+00:00
812,27,166,433,0.53,1.3825,0,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.561,2026-07-04T19:06:46+00:00
749,24,168,214,0.76,0.9681,4,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.046,2026-07-04T19:06:47+00:00
633,21,106,206,0.73,1.4187,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,2.073,2026-07-04T19:06:49+00:00
686,22,81,163,0.72,1.4489,4,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.673,2026-07-04T19:06:50+00:00
929,30,149,447,0.26,0.78,4,False,2,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.812,2026-07-04T19:06:51+00:00
699,23,91,626,0.23,1.5822,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.52,2026-07-04T19:06:51+00:00
52,1,58,116,0.66,1.32,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.526,2026-07-04T19:06:52+00:00
176,5,162,381,0.46,1.0819,4,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.739,2026-07-04T19:06:53+00:00
118,3,46,158,0.33,1.1335,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.563,2026-07-04T19:06:53+00:00
33,1,58,116,0.66,1.32,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.71,2026-07-04T19:06:54+00:00
354,11,54,68,0.81,1.02,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.709,2026-07-04T19:06:55+00:00
1132,37,151,252,0.68,1.1348,3,False,1,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.546,2026-07-04T19:06:55+00:00
653,21,106,206,0.73,1.4187,3,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.975,2026-07-04T19:06:56+00:00
325,10,111,278,0.58,1.4526,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.66,2026-07-04T19:06:57+00:00
548,18,41,61,0.58,0.8629,1,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.664,2026-07-04T19:06:58+00:00
1067,35,91,133,0.68,0.9938,2,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.657,2026-07-04T19:06:58+00:00
586,19,64,122,0.49,0.9341,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.636,2026-07-04T19:06:59+00:00
171,5,162,381,0.46,1.0819,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.516,2026-07-04T19:07:00+00:00
805,26,59,151,0.36,0.9214,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.627,2026-07-04T19:07:00+00:00
56,1,58,116,0.66,1.32,4,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.551,2026-07-04T19:07:01+00:00
608,20,186,266,0.63,0.901,1,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.545,2026-07-04T19:07:02+00:00
150,5,162,381,0.46,1.0819,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.55,2026-07-04T19:07:02+00:00
403,13,72,88,0.64,0.7822,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.525,2026-07-04T19:07:03+00:00
936,31,51,151,0.29,0.8586,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.065,2026-07-04T19:07:04+00:00
1192,39,178,567,0.32,1.0193,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.619,2026-07-04T19:07:05+00:00
904,30,149,447,0.26,0.78,0,False,1,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.544,2026-07-04T19:07:05+00:00
208,6,94,101,0.71,0.7629,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.987,2026-07-04T19:07:06+00:00
974,32,131,236,0.57,1.0269,2,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.759,2026-07-04T19:07:07+00:00
476,15,82,113,0.74,1.0198,4,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.752,2026-07-04T19:07:08+00:00
894,29,79,81,0.83,0.851,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.548,2026-07-04T19:07:08+00:00
384,12,164,541,0.38,1.2535,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.675,2026-07-04T19:07:09+00:00
1194,39,178,567,0.32,1.0193,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.723,2026-07-04T19:07:10+00:00
546,18,41,61,0.58,0.8629,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.574,2026-07-04T19:07:11+00:00
758,25,124,207,0.76,1.2687,1,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.566,2026-07-04T19:07:11+00:00
427,14,81,201,0.68,1.6874,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.987,2026-07-04T19:07:12+00:00
27,0,186,984,0.26,1.3755,4,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.658,2026-07-04T19:07:13+00:00
660,22,81,163,0.72,1.4489,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.543,2026-07-04T19:07:14+00:00
777,25,124,207,0.76,1.2687,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.67,2026-07-04T19:07:14+00:00
300,10,111,278,0.58,1.4526,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,1.301,2026-07-04T19:07:16+00:00
87,2,162,661,0.26,1.0609,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.633,2026-07-04T19:07:16+00:00
815,27,166,433,0.53,1.3825,0,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.583,2026-07-04T19:07:17+00:00
700,23,91,626,0.23,1.5822,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.604,2026-07-04T19:07:18+00:00
404,13,72,88,0.64,0.7822,2,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.903,2026-07-04T19:07:19+00:00
1055,35,91,133,0.68,0.9938,0,False,2,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.373,2026-07-04T19:07:20+00:00
333,11,54,68,0.81,1.02,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.761,2026-07-04T19:07:21+00:00
1027,34,52,96,0.63,1.1631,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.656,2026-07-04T19:07:22+00:00
301,10,111,278,0.58,1.4526,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.971,2026-07-04T19:07:23+00:00
502,16,139,234,0.6,1.0101,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.662,2026-07-04T19:07:23+00:00
257,8,62,263,0.33,1.3998,2,False,2,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.556,2026-07-04T19:07:24+00:00
313,10,111,278,0.58,1.4526,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.767,2026-07-04T19:07:25+00:00
708,23,91,626,0.23,1.5822,3,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.56,2026-07-04T19:07:25+00:00
306,10,111,278,0.58,1.4526,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.761,2026-07-04T19:07:26+00:00
462,15,82,113,0.74,1.0198,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.666,2026-07-04T19:07:27+00:00
996,33,142,446,0.53,1.6646,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.666,2026-07-04T19:07:28+00:00
253,8,62,263,0.33,1.3998,2,True,1,text,claude-haiku-4-5-20251001,1.0,42,A,0,A,0,0.558,2026-07-04T19:07:28+00:00
644,21,106,206,0.73,1.4187,2,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.572,2026-07-04T19:07:29+00:00
373,12,164,541,0.38,1.2535,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.026,2026-07-04T19:07:30+00:00
640,21,106,206,0.73,1.4187,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.581,2026-07-04T19:07:31+00:00
31,1,58,116,0.66,1.32,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.584,2026-07-04T19:07:31+00:00
386,12,164,541,0.38,1.2535,4,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.53,2026-07-04T19:07:32+00:00
557,18,41,61,0.58,0.8629,2,False,2,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.533,2026-07-04T19:07:32+00:00
672,22,81,163,0.72,1.4489,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.691,2026-07-04T19:07:33+00:00
470,15,82,113,0.74,1.0198,3,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.532,2026-07-04T19:07:34+00:00
291,9,49,153,0.26,0.8118,3,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.097,2026-07-04T19:07:35+00:00
124,4,29,71,0.55,1.3466,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.657,2026-07-04T19:07:36+00:00
438,14,81,201,0.68,1.6874,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.662,2026-07-04T19:07:36+00:00
214,7,63,98,0.64,0.9956,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.677,2026-07-04T19:07:38+00:00
267,8,62,263,0.33,1.3998,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.558,2026-07-04T19:07:39+00:00
1036,34,52,96,0.63,1.1631,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.762,2026-07-04T19:07:40+00:00
887,29,79,81,0.83,0.851,2,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.655,2026-07-04T19:07:40+00:00
865,28,132,181,0.76,1.0421,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.759,2026-07-04T19:07:41+00:00
114,3,46,158,0.33,1.1335,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.478,2026-07-04T19:07:43+00:00
472,15,82,113,0.74,1.0198,3,False,1,text,claude-haiku-4-5-20251001,1.0,42,A,1,A,0,0.554,2026-07-04T19:07:43+00:00
871,29,79,81,0.83,0.851,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.973,2026-07-04T19:07:44+00:00
18,0,186,984,0.26,1.3755,3,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.542,2026-07-04T19:07:45+00:00
483,16,139,234,0.6,1.0101,0,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.876,2026-07-04T19:07:46+00:00
1121,37,151,252,0.68,1.1348,1,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.793,2026-07-04T19:07:48+00:00
956,31,51,151,0.29,0.8586,4,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.167,2026-07-04T19:07:49+00:00
275,9,49,153,0.26,0.8118,0,False,2,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.557,2026-07-04T19:07:49+00:00
1165,38,183,609,0.38,1.2646,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.577,2026-07-04T19:07:50+00:00
447,14,81,201,0.68,1.6874,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.64,2026-07-04T19:07:51+00:00
941,31,51,151,0.29,0.8586,1,False,2,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.963,2026-07-04T19:07:52+00:00
1056,35,91,133,0.68,0.9938,1,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.707,2026-07-04T19:07:53+00:00
480,16,139,234,0.6,1.0101,0,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.553,2026-07-04T19:07:53+00:00
553,18,41,61,0.58,0.8629,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.724,2026-07-04T19:07:54+00:00
374,12,164,541,0.38,1.2535,2,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.765,2026-07-04T19:07:55+00:00
701,23,91,626,0.23,1.5822,1,False,2,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,1.584,2026-07-04T19:07:56+00:00
260,8,62,263,0.33,1.3998,3,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.56,2026-07-04T19:07:57+00:00
949,31,51,151,0.29,0.8586,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.6,2026-07-04T19:07:58+00:00
1102,36,98,227,0.47,1.0887,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.617,2026-07-04T19:07:58+00:00
34,1,58,116,0.66,1.32,0,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.658,2026-07-04T19:07:59+00:00
679,22,81,163,0.72,1.4489,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.764,2026-07-04T19:08:00+00:00
1119,37,151,252,0.68,1.1348,1,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.558,2026-07-04T19:08:01+00:00
240,8,62,263,0.33,1.3998,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.662,2026-07-04T19:08:01+00:00
767,25,124,207,0.76,1.2687,2,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.769,2026-07-04T19:08:02+00:00
193,6,94,101,0.71,0.7629,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.665,2026-07-04T19:08:03+00:00
952,31,51,151,0.29,0.8586,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.663,2026-07-04T19:08:03+00:00
742,24,168,214,0.76,0.9681,3,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.63,2026-07-04T19:08:04+00:00
577,19,64,122,0.49,0.9341,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.688,2026-07-04T19:08:05+00:00
66,2,162,661,0.26,1.0609,1,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.869,2026-07-04T19:08:06+00:00
194,6,94,101,0.71,0.7629,2,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.658,2026-07-04T19:08:07+00:00
566,18,41,61,0.58,0.8629,4,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.56,2026-07-04T19:08:07+00:00
1003,33,142,446,0.53,1.6646,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.558,2026-07-04T19:08:08+00:00
659,21,106,206,0.73,1.4187,4,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.509,2026-07-04T19:08:09+00:00
575,19,64,122,0.49,0.9341,0,False,2,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.538,2026-07-04T19:08:10+00:00
220,7,63,98,0.64,0.9956,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.679,2026-07-04T19:08:11+00:00
490,16,139,234,0.6,1.0101,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.574,2026-07-04T19:08:11+00:00
781,26,59,151,0.36,0.9214,0,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,2.166,2026-07-04T19:08:14+00:00
55,1,58,116,0.66,1.32,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.663,2026-07-04T19:08:14+00:00
698,23,91,626,0.23,1.5822,1,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.652,2026-07-04T19:08:15+00:00
1032,34,52,96,0.63,1.1631,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.565,2026-07-04T19:08:16+00:00
1091,36,98,227,0.47,1.0887,1,False,2,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.542,2026-07-04T19:08:16+00:00
680,22,81,163,0.72,1.4489,3,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.775,2026-07-04T19:08:17+00:00
1046,34,52,96,0.63,1.1631,4,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.883,2026-07-04T19:08:18+00:00
1013,33,142,446,0.53,1.6646,3,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.652,2026-07-04T19:08:19+00:00
732,24,168,214,0.76,0.9681,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,1.069,2026-07-04T19:08:20+00:00
845,28,132,181,0.76,1.0421,0,False,2,text,claude-haiku-4-5-20251001,1.0,42,A,1,A,0,0.45,2026-07-04T19:08:20+00:00
828,27,166,433,0.53,1.3825,3,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.77,2026-07-04T19:08:21+00:00
465,15,82,113,0.74,1.0198,2,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.557,2026-07-04T19:08:22+00:00
329,10,111,278,0.58,1.4526,4,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.559,2026-07-04T19:08:22+00:00
39,1,58,116,0.66,1.32,1,False,0,text,claude-haiku-4-5-20251001,1.0,42,A,1,A,0,1.011,2026-07-04T19:08:23+00:00
308,10,111,278,0.58,1.4526,1,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.58,2026-07-04T19:08:24+00:00
788,26,59,151,0.36,0.9214,1,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,1.11,2026-07-04T19:08:25+00:00
261,8,62,263,0.33,1.3998,3,False,0,text,claude-haiku-4-5-20251001,1.0,42,B,0,B,0,0.767,2026-07-04T19:08:26+00:00
370,12,164,541,0.38,1.2535,1,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.664,2026-07-04T19:08:27+00:00
54,1,58,116,0.66,1.32,4,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.763,2026-07-04T19:08:28+00:00
1045,34,52,96,0.63,1.1631,4,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,1.145,2026-07-04T19:08:29+00:00
487,16,139,234,0.6,1.0101,1,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.583,2026-07-04T19:08:29+00:00
286,9,49,153,0.26,0.8118,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.964,2026-07-04T19:08:30+00:00
867,28,132,181,0.76,1.0421,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.667,2026-07-04T19:08:31+00:00
1018,33,142,446,0.53,1.6646,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.659,2026-07-04T19:08:32+00:00
136,4,29,71,0.55,1.3466,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.667,2026-07-04T19:08:33+00:00
870,29,79,81,0.83,0.851,0,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,1.316,2026-07-04T19:08:34+00:00
350,11,54,68,0.81,1.02,3,True,2,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.724,2026-07-04T19:08:35+00:00
702,23,91,626,0.23,1.5822,2,True,0,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.541,2026-07-04T19:08:35+00:00
496,16,139,234,0.6,1.0101,2,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.566,2026-07-04T19:08:36+00:00
158,5,162,381,0.46,1.0819,1,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.657,2026-07-04T19:08:37+00:00
1068,35,91,133,0.68,0.9938,3,True,0,text,claude-haiku-4-5-20251001,1.0,42,B,1,B,0,0.556,2026-07-04T19:08:37+00:00
737,24,168,214,0.76,0.9681,2,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,1.412,2026-07-04T19:08:39+00:00
1078,35,91,133,0.68,0.9938,4,False,1,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.631,2026-07-04T19:08:39+00:00
597,19,64,122,0.49,0.9341,4,False,0,tool,claude-haiku-4-5-20251001,1.0,42,B,0,{'choice': 'B'},0,0.964,2026-07-04T19:08:40+00:00
120,4,29,71,0.55,1.3466,0,True,0,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,0.764,2026-07-04T19:08:41+00:00
619,20,186,266,0.63,0.901,3,True,1,tool,claude-haiku-4-5-20251001,1.0,42,B,1,{'choice': 'B'},0,7.622,2026-07-04T19:08:49+00:00
197,6,94,101,0.71,0.7629,2,False,2,tool,claude-haiku-4-5-20251001,1.0,42,A,1,{'choice': 'A'},0,0.826,2026-07-04T19:08:50+00:00
110,3,46,158,0.33,1.1335,3,True,2,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,3.558,2026-07-04T19:08:53+00:00
13,0,186,984,0.26,1.3755,2,True,1,tool,claude-haiku-4-5-20251001,1.0,42,A,0,{'choice': 'A'},0,0.559,2026-07-04T19:08:54+00:00
