instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p1,46,4,risk,0,29,71,0.55,1.3466,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.43302,0.89969,0,massA=0.51 massB=0.39
p1,348,34,risk,0,52,96,0.63,1.1631,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.39779,0.72463,0,massA=0.436 massB=0.288
p1,14,1,risk,0,58,116,0.66,1.32,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.21913,0.79226,0,massA=0.619 massB=0.174
p1,117,11,risk,0,54,68,0.81,1.02,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.75337,0.83248,0,massA=0.627 massB=0.205
p1,335,33,risk,0,142,446,0.53,1.6646,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.93084,0.82511,0,massA=0.768 massB=0.0571
p1,75,7,risk,0,63,98,0.64,0.9956,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.95821,0.82776,0,massA=0.793 massB=0.0346
p1,130,13,risk,0,72,88,0.64,0.7822,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.55447,0.8027,0,massA=0.358 massB=0.445
p1,172,17,risk,0,117,362,0.42,1.2995,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.29897,0.75257,0,massA=0.528 massB=0.225
p1,381,38,risk,0,183,609,0.38,1.2646,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.82348,0.79064,0,massA=0.651 massB=0.14
p1,231,23,risk,0,91,626,0.23,1.5822,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.78589,0.77167,0,massA=0.606 massB=0.165
p1,61,6,risk,0,94,101,0.71,0.7629,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.88676,0.78061,0,massA=0.692 massB=0.0884
p1,66,6,risk,0,94,101,0.71,0.7629,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.46382,0.88542,0,massA=0.475 massB=0.411
p1,364,36,risk,0,98,227,0.47,1.0887,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.21473,0.81585,0,massA=0.641 massB=0.175
p1,157,15,risk,0,82,113,0.74,1.0198,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.77666,0.83935,0,massA=0.652 massB=0.187
p1,31,3,risk,0,46,158,0.33,1.1335,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.81693,0.78597,0,massA=0.642 massB=0.144
p2,379,12,gain,0,164,541,0.38,1.2535,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.62126,0.74783,0,massA=0.465 massB=0.283
p2,232,7,mixed,63,63,98,0.64,0.9956,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.50287,0.88884,0,massA=0.442 massB=0.447
p2,430,14,gain,0,81,201,0.68,1.6874,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.57576,0.82886,0,massA=0.352 massB=0.477
p2,153,5,neutral,0,162,381,0.46,1.0819,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.64759,0.84219,0,massA=0.545 massB=0.297
p2,1001,33,gain,0,142,446,0.53,1.6646,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.64635,0.81713,0,massA=0.528 massB=0.289
p2,632,21,neutral,0,106,206,0.73,1.4187,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.50766,0.88438,0,massA=0.435 massB=0.449
p2,546,18,neutral,0,41,61,0.58,0.8629,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.68203,0.91482,0,massA=0.291 massB=0.624
p2,371,12,gain,0,164,541,0.38,1.2535,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.61777,0.80648,0,massA=0.498 massB=0.308
p2,283,9,gain,0,49,153,0.26,0.8118,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.60297,0.8686,0,massA=0.524 massB=0.345
p2,256,8,gain,0,62,263,0.33,1.3998,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.67513,0.87387,0,massA=0.284 massB=0.59
p2,1127,37,gain,0,151,252,0.68,1.1348,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.52647,0.85112,0,massA=0.448 massB=0.403
p2,264,8,mixed,62,62,263,0.33,1.3998,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.50497,0.88662,0,massA=0.439 massB=0.448
p2,1266,33,dominant,0,142,179,1.0,1.2606,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.59484,0.66847,0,massA=0.271 massB=0.398
p2,868,28,mixed,132,132,181,0.76,1.0421,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.66745,0.78133,0,massA=0.26 massB=0.521
p2,711,23,mixed,91,91,626,0.23,1.5822,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.55116,0.81009,0,massA=0.446 massB=0.364
p2,152,5,neutral,0,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.49723,0.87185,0,massA=0.438 massB=0.434
p2,919,30,gain,0,149,447,0.26,0.78,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.54112,0.75615,0,massA=0.409 massB=0.347
p2,747,24,mixed,168,168,214,0.76,0.9681,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.51786,0.84061,0,massA=0.435 massB=0.405
p2,129,4,neutral,0,29,71,0.55,1.3466,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.79571,0.71944,0,massA=0.572 massB=0.147
p2,560,18,mixed,41,41,61,0.58,0.8629,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.46826,0.8454,0,massA=0.45 massB=0.396
p2,193,6,gain,0,94,101,0.71,0.7629,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.73729,0.84638,0,massA=0.624 massB=0.222
p2,575,19,neutral,0,64,122,0.49,0.9341,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.91249,0.88627,0,massA=0.809 massB=0.0776
p2,571,19,neutral,0,64,122,0.49,0.9341,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.71535,0.6861,0,massA=0.491 massB=0.195
p2,54,1,mixed,58,58,116,0.66,1.32,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.51137,0.89765,0,massA=0.439 massB=0.459
p2,1042,34,mixed,52,52,96,0.63,1.1631,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.49258,0.88592,0,massA=0.45 massB=0.436
p2,111,3,mixed,46,46,158,0.33,1.1335,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.56,0.81295,0,massA=0.455 massB=0.358
p2,1105,36,mixed,98,98,227,0.47,1.0887,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.77266,0.87083,0,massA=0.673 massB=0.198
p2,227,7,gain,0,63,98,0.64,0.9956,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.50675,0.84793,0,massA=0.43 massB=0.418
p2,1089,36,neutral,0,98,227,0.47,1.0887,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.61619,0.73505,0,massA=0.453 massB=0.282
p2,727,24,neutral,0,168,214,0.76,0.9681,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.62733,0.88074,0,massA=0.553 massB=0.328
p2,399,13,neutral,0,72,88,0.64,0.7822,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.67362,0.72626,0,massA=0.489 massB=0.237
p2,1078,35,mixed,91,91,133,0.68,0.9938,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.59922,0.77967,0,massA=0.312 massB=0.467
p2,496,16,gain,0,139,234,0.6,1.0101,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.69338,0.87375,0,massA=0.268 massB=0.606
p2,1014,33,mixed,142,142,446,0.53,1.6646,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.60004,0.90033,0,massA=0.36 massB=0.54
p2,443,14,mixed,81,81,201,0.68,1.6874,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.78477,0.8455,0,massA=0.664 massB=0.182
p2,1224,12,dominant,0,164,181,1.0,1.1037,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.45981,0.8823,0,massA=0.477 massB=0.406
p2,41,1,gain,0,58,116,0.66,1.32,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.67624,0.78536,0,massA=0.531 massB=0.254
p2,69,2,neutral,0,162,661,0.26,1.0609,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.58571,0.71552,0,massA=0.419 massB=0.296
p2,625,20,mixed,186,186,266,0.63,0.901,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.76703,0.88191,0,massA=0.676 massB=0.205
p2,254,8,gain,0,62,263,0.33,1.3998,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.3331,0.8762,0,massA=0.584 massB=0.292
p2,528,17,gain,0,117,362,0.42,1.2995,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.5406,0.80224,0,massA=0.369 massB=0.434
p2,276,9,neutral,0,49,153,0.26,0.8118,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.66997,0.91523,0,massA=0.302 massB=0.613
p2,929,30,mixed,149,149,447,0.26,0.78,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.7086,0.72466,0,massA=0.513 massB=0.211
p2,700,23,gain,0,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.53114,0.83349,0,massA=0.391 massB=0.443
p2,908,30,neutral,0,149,447,0.26,0.78,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.50175,0.7922,0,massA=0.395 massB=0.397
p2,809,26,mixed,59,59,151,0.36,0.9214,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.71973,0.73178,0,massA=0.527 massB=0.205
p2,207,6,mixed,94,94,101,0.71,0.7629,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.52284,0.83699,0,massA=0.438 massB=0.399
p2,216,7,neutral,0,63,98,0.64,0.9956,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.71593,0.9137,0,massA=0.26 massB=0.654
p2,601,20,neutral,0,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.75575,0.72255,0,massA=0.546 massB=0.176
p2,317,10,gain,0,111,278,0.58,1.4526,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.44448,0.85246,0,massA=0.379 massB=0.474
p2,1069,35,gain,0,91,133,0.68,0.9938,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.66547,0.76114,0,massA=0.507 massB=0.255
p2,42,1,gain,0,58,116,0.66,1.32,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.45064,0.87968,0,massA=0.483 massB=0.396
p2,1035,34,gain,0,52,96,0.63,1.1631,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.88046,0.88564,0,massA=0.78 massB=0.106
p2,475,15,mixed,82,82,113,0.74,1.0198,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.78638,0.87982,0,massA=0.692 massB=0.188
p2,610,20,gain,0,186,266,0.63,0.901,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.5762,0.83729,0,massA=0.355 massB=0.482
p2,773,25,mixed,124,124,207,0.76,1.2687,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.79569,0.84199,0,massA=0.67 massB=0.172
p2,1269,34,dominant,0,52,110,1.0,2.1154,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.57589,0.85723,0,massA=0.494 massB=0.364
p2,243,8,neutral,0,62,263,0.33,1.3998,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.54685,0.85542,0,massA=0.468 massB=0.388
p2,416,13,mixed,72,72,88,0.64,0.7822,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.6024,0.85567,0,massA=0.34 massB=0.515
p2,1241,20,dominant,0,186,229,1.0,1.2312,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.77001,0.90364,0,massA=0.696 massB=0.208
p2,580,19,gain,0,64,122,0.49,0.9341,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.52067,0.83142,0,massA=0.399 massB=0.433
p2,754,25,neutral,0,124,207,0.76,1.2687,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.3343,0.89033,0,massA=0.593 massB=0.298
p2,1128,37,gain,0,151,252,0.68,1.1348,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.49015,0.79634,0,massA=0.406 massB=0.39
p2,612,20,gain,0,186,266,0.63,0.901,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.42943,0.88639,0,massA=0.506 massB=0.381
p2,549,18,neutral,0,41,61,0.58,0.8629,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.75793,0.72539,0,massA=0.55 massB=0.176
p2,478,15,mixed,82,82,113,0.74,1.0198,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.62821,0.77161,0,massA=0.287 massB=0.485
p2,938,31,neutral,0,51,151,0.29,0.8586,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.36002,0.7918,0,massA=0.507 massB=0.285
p2,162,5,gain,0,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.45426,0.88859,0,massA=0.485 massB=0.404
p2,343,11,gain,0,54,68,0.81,1.02,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.73151,0.85288,0,massA=0.624 massB=0.229
p2,779,25,mixed,124,124,207,0.76,1.2687,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.77857,0.73177,0,massA=0.57 massB=0.162
p2,740,24,mixed,168,168,214,0.76,0.9681,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.53307,0.84671,0,massA=0.395 massB=0.451
p2,1256,28,dominant,0,132,158,1.0,1.197,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.61598,0.82374,0,massA=0.316 massB=0.507
p2,1159,38,gain,0,183,609,0.38,1.2646,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.56033,0.75445,0,massA=0.423 massB=0.332
p2,229,7,gain,0,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.73073,0.75261,0,massA=0.55 massB=0.203
p2,12,0,gain,0,186,984,0.26,1.3755,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.38074,0.88724,0,massA=0.549 massB=0.338
p2,8,0,neutral,0,186,984,0.26,1.3755,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.50834,0.79124,0,massA=0.389 massB=0.402
p2,449,14,mixed,81,81,201,0.68,1.6874,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.79183,0.73851,0,massA=0.585 massB=0.154
p2,1164,38,mixed,183,183,609,0.38,1.2646,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.54864,0.89853,0,massA=0.406 massB=0.493
p2,780,26,neutral,0,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.57741,0.80299,0,massA=0.339 massB=0.464
p2,993,33,neutral,0,142,446,0.53,1.6646,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.56423,0.84672,0,massA=0.478 massB=0.369
p2,1086,36,neutral,0,98,227,0.47,1.0887,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.68237,0.90929,0,massA=0.289 massB=0.62
p2,344,11,gain,0,54,68,0.81,1.02,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.30828,0.8837,0,massA=0.611 massB=0.272
p2,266,8,mixed,62,62,263,0.33,1.3998,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.67813,0.86059,0,massA=0.277 massB=0.584
p2,1026,34,neutral,0,52,96,0.63,1.1631,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.74098,0.91358,0,massA=0.237 massB=0.677
p2,812,27,neutral,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.54961,0.88611,0,massA=0.399 massB=0.487
p2,1108,36,mixed,98,98,227,0.47,1.0887,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.66343,0.77587,0,massA=0.261 massB=0.515
p2,1262,31,dominant,0,51,73,1.0,1.4314,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.39711,0.8222,0,massA=0.496 massB=0.327
p2,184,6,neutral,0,94,101,0.71,0.7629,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.289,0.89427,0,massA=0.636 massB=0.258
p2,660,22,neutral,0,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.62475,0.78565,0,massA=0.295 massB=0.491
p2,586,19,gain,0,64,122,0.49,0.9341,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.66251,0.86482,0,massA=0.292 massB=0.573
p2,1155,38,gain,0,183,609,0.38,1.2646,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.76441,0.86467,0,massA=0.661 massB=0.204
p2,1211,5,dominant,0,162,206,1.0,1.2716,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.5269,0.85309,0,massA=0.449 massB=0.404
p2,796,26,gain,0,59,151,0.36,0.9214,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.64736,0.87366,0,massA=0.308 massB=0.566
p2,105,3,gain,0,46,158,0.33,1.1335,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.7356,0.87129,0,massA=0.641 massB=0.23
p2,485,16,neutral,0,139,234,0.6,1.0101,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.95746,0.89815,0,massA=0.86 massB=0.0382
p2,127,4,neutral,0,29,71,0.55,1.3466,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.54032,0.86587,0,massA=0.468 massB=0.398
p2,365,12,neutral,0,164,541,0.38,1.2535,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.93762,0.89695,0,massA=0.841 massB=0.056
p2,1196,39,mixed,178,178,567,0.32,1.0193,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.69307,0.86999,0,massA=0.267 massB=0.603
p2,695,23,neutral,0,91,626,0.23,1.5822,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.83301,0.87262,0,massA=0.727 massB=0.146
p2,426,14,neutral,0,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.71993,0.91047,0,massA=0.255 massB=0.655
p2,251,8,gain,0,62,263,0.33,1.3998,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.56701,0.80341,0,massA=0.456 massB=0.348
p2,420,14,neutral,0,81,201,0.68,1.6874,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.6176,0.79204,0,massA=0.303 massB=0.489
p2,1040,34,mixed,52,52,96,0.63,1.1631,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.46928,0.85453,0,massA=0.454 massB=0.401
p2,822,27,gain,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.49899,0.89515,0,massA=0.448 massB=0.447
p2,714,23,mixed,91,91,626,0.23,1.5822,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.49287,0.88601,0,massA=0.449 massB=0.437
p2,363,12,neutral,0,164,541,0.38,1.2535,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.57471,0.84884,0,massA=0.488 massB=0.361
p2,904,30,neutral,0,149,447,0.26,0.78,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.2538,0.89384,0,massA=0.667 massB=0.227
p2,210,7,neutral,0,63,98,0.64,0.9956,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.63898,0.78676,0,massA=0.284 massB=0.503
p2,911,30,gain,0,149,447,0.26,0.78,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.54649,0.79859,0,massA=0.436 massB=0.362
p2,992,33,neutral,0,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.54393,0.88036,0,massA=0.402 massB=0.479
p2,124,4,neutral,0,29,71,0.55,1.3466,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.30916,0.90409,0,massA=0.625 massB=0.28
p2,147,4,mixed,29,29,71,0.55,1.3466,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.46789,0.83525,0,massA=0.391 massB=0.444
p2,467,15,gain,0,82,113,0.74,1.0198,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.48928,0.84995,0,massA=0.416 massB=0.434
p2,552,18,gain,0,41,61,0.58,0.8629,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.40771,0.88406,0,massA=0.524 massB=0.36
p2,977,32,gain,0,131,236,0.57,1.0269,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.50052,0.85432,0,massA=0.428 massB=0.427
p2,310,10,gain,0,111,278,0.58,1.4526,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.55619,0.83897,0,massA=0.372 massB=0.467
p2,397,13,neutral,0,72,88,0.64,0.7822,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.45653,0.85451,0,massA=0.39 massB=0.464
p2,1129,37,gain,0,151,252,0.68,1.1348,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.75972,0.7524,0,massA=0.572 massB=0.181
p2,626,20,mixed,186,186,266,0.63,0.901,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.69814,0.86559,0,massA=0.261 massB=0.604
p2,662,22,neutral,0,81,163,0.72,1.4489,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.49866,0.88136,0,massA=0.442 massB=0.44
p2,943,31,gain,0,51,151,0.29,0.8586,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.60372,0.86255,0,massA=0.521 massB=0.342
p2,186,6,neutral,0,94,101,0.71,0.7629,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.69488,0.90516,0,massA=0.276 massB=0.629
p2,274,9,neutral,0,49,153,0.26,0.8118,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.35889,0.8947,0,massA=0.574 massB=0.321
p2,503,16,mixed,139,139,234,0.6,1.0101,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.72753,0.83737,0,massA=0.609 massB=0.228
p2,983,32,mixed,131,131,236,0.57,1.0269,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.74465,0.84924,0,massA=0.632 massB=0.217
p2,937,31,neutral,0,51,151,0.29,0.8586,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.41266,0.85723,0,massA=0.354 massB=0.503
p2,765,25,gain,0,124,207,0.76,1.2687,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.89774,0.88307,0,massA=0.793 massB=0.0903
p2,1034,34,gain,0,52,96,0.63,1.1631,2,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.404,0.88543,0,massA=0.528 massB=0.358
p2,959,31,mixed,51,51,151,0.29,0.8586,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.72111,0.73719,0,massA=0.532 massB=0.206
p2,272,9,neutral,0,49,153,0.26,0.8118,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.48838,0.89111,0,massA=0.456 massB=0.435
p2,368,12,neutral,0,164,541,0.38,1.2535,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.55643,0.80083,0,massA=0.355 massB=0.446
p2,279,9,neutral,0,49,153,0.26,0.8118,4,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.62247,0.73718,0,massA=0.459 massB=0.278
p2,522,17,gain,0,117,362,0.42,1.2995,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.452,0.88744,0,massA=0.486 massB=0.401
p2,1130,37,mixed,151,151,252,0.68,1.1348,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.53982,0.84079,0,massA=0.387 massB=0.454
p2,332,11,neutral,0,54,68,0.81,1.02,1,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.49759,0.88734,0,massA=0.446 massB=0.442
p2,737,24,gain,0,168,214,0.76,0.9681,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.5494,0.84856,0,massA=0.466 massB=0.382
p2,60,2,neutral,0,162,661,0.26,1.0609,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.58697,0.77973,0,massA=0.322 massB=0.458
p2,297,9,mixed,49,49,153,0.26,0.8118,3,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.44186,0.82403,0,massA=0.364 massB=0.46
p2,35,1,neutral,0,58,116,0.66,1.32,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.96029,0.89058,0,massA=0.855 massB=0.0354
p2,386,12,mixed,164,164,541,0.38,1.2535,3,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.70575,0.86787,0,massA=0.255 massB=0.613
p2,280,9,gain,0,49,153,0.26,0.8118,0,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.47245,0.83485,0,massA=0.44 massB=0.394
p2,1073,35,mixed,91,91,133,0.68,0.9938,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.71189,0.8459,0,massA=0.602 massB=0.244
p2,181,6,neutral,0,94,101,0.71,0.7629,0,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.78491,0.69628,0,massA=0.547 massB=0.15
p2,925,30,mixed,149,149,447,0.26,0.78,2,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.69911,0.87471,0,massA=0.612 massB=0.263
p2,493,16,gain,0,139,234,0.6,1.0101,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.72845,0.85133,0,massA=0.62 massB=0.231
p2,723,24,neutral,0,168,214,0.76,0.9681,1,False,A,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.7226,0.8365,0,massA=0.604 massB=0.232
p2,1198,39,mixed,178,178,567,0.32,1.0193,4,True,B,allenai/OLMo-2-1124-7B,fewshot,riskneutral,0.68281,0.78227,0,massA=0.248 massB=0.534
