instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p2,254,8,gain,0,62,263,0.33,1.3998,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.16121,0.89639,0,massA=0.752 massB=0.145
p2,528,17,gain,0,117,362,0.42,1.2995,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.33814,0.82052,0,massA=0.543 massB=0.277
p2,276,9,neutral,0,49,153,0.26,0.8118,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54899,0.95493,0,massA=0.431 massB=0.524
p2,929,30,mixed,149,149,447,0.26,0.78,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.79798,0.77571,0,massA=0.619 massB=0.157
p2,700,23,gain,0,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.44884,0.93574,0,massA=0.516 massB=0.42
p2,908,30,neutral,0,149,447,0.26,0.78,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.24732,0.84429,0,massA=0.635 massB=0.209
p2,809,26,mixed,59,59,151,0.36,0.9214,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.81474,0.76851,0,massA=0.626 massB=0.142
p2,207,6,mixed,94,94,101,0.71,0.7629,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.56328,0.89848,0,massA=0.506 massB=0.392
p2,216,7,neutral,0,63,98,0.64,0.9956,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.55918,0.94966,0,massA=0.419 massB=0.531
p2,601,20,neutral,0,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.67239,0.89332,0,massA=0.601 massB=0.293
p2,317,10,gain,0,111,278,0.58,1.4526,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.41612,0.89295,0,massA=0.372 massB=0.521
p2,1069,35,gain,0,91,133,0.68,0.9938,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.69008,0.76816,0,massA=0.53 massB=0.238
p2,42,1,gain,0,58,116,0.66,1.32,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.27535,0.90826,0,massA=0.658 massB=0.25
p2,1035,34,gain,0,52,96,0.63,1.1631,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.90667,0.90237,0,massA=0.818 massB=0.0842
p2,475,15,mixed,82,82,113,0.74,1.0198,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.83759,0.90251,0,massA=0.756 massB=0.147
p2,610,20,gain,0,186,266,0.63,0.901,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.49795,0.92967,0,massA=0.467 massB=0.463
p2,773,25,mixed,124,124,207,0.76,1.2687,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.77506,0.88026,0,massA=0.682 massB=0.198
p2,1269,34,dominant,0,52,110,1.0,2.1154,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.42339,0.92487,0,massA=0.392 massB=0.533
p2,243,8,neutral,0,62,263,0.33,1.3998,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.48637,0.93484,0,massA=0.455 massB=0.48
p2,416,13,mixed,72,72,88,0.64,0.7822,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54731,0.91384,0,massA=0.414 massB=0.5
p2,1241,20,dominant,0,186,229,1.0,1.2312,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.8502,0.92988,0,massA=0.791 massB=0.139
p2,580,19,gain,0,64,122,0.49,0.9341,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.45534,0.93606,0,massA=0.51 massB=0.426
p2,754,25,neutral,0,124,207,0.76,1.2687,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.13895,0.91725,0,massA=0.79 massB=0.127
p2,1128,37,gain,0,151,252,0.68,1.1348,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.30617,0.80951,0,massA=0.562 massB=0.248
p2,612,20,gain,0,186,266,0.63,0.901,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.26538,0.91254,0,massA=0.67 massB=0.242
p2,549,18,neutral,0,41,61,0.58,0.8629,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.78379,0.78204,0,massA=0.613 massB=0.169
p2,478,15,mixed,82,82,113,0.74,1.0198,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54764,0.79278,0,massA=0.359 massB=0.434
p2,938,31,neutral,0,51,151,0.29,0.8586,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.2151,0.83729,0,massA=0.657 massB=0.18
p2,162,5,gain,0,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.29531,0.91605,0,massA=0.646 massB=0.271
p2,343,11,gain,0,54,68,0.81,1.02,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.78229,0.89584,0,massA=0.701 massB=0.195
p2,779,25,mixed,124,124,207,0.76,1.2687,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.87238,0.75969,0,massA=0.663 massB=0.0969
p2,740,24,mixed,168,168,214,0.76,0.9681,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54307,0.93321,0,massA=0.426 massB=0.507
p2,1256,28,dominant,0,132,158,1.0,1.197,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.60848,0.91079,0,massA=0.357 massB=0.554
p2,1159,38,gain,0,183,609,0.38,1.2646,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.59954,0.78574,0,massA=0.471 massB=0.315
p2,229,7,gain,0,63,98,0.64,0.9956,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.76029,0.76449,0,massA=0.581 massB=0.183
p2,12,0,gain,0,186,984,0.26,1.3755,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.22025,0.91796,0,massA=0.716 massB=0.202
p2,8,0,neutral,0,186,984,0.26,1.3755,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.23992,0.83838,0,massA=0.637 massB=0.201
p2,449,14,mixed,81,81,201,0.68,1.6874,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.87283,0.76378,0,massA=0.667 massB=0.0971
p2,1164,38,mixed,183,183,609,0.38,1.2646,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.501,0.92985,0,massA=0.464 massB=0.466
p2,780,26,neutral,0,59,151,0.36,0.9214,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.50392,0.95351,0,massA=0.473 massB=0.48
p2,993,33,neutral,0,142,446,0.53,1.6646,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.48685,0.93105,0,massA=0.453 massB=0.478
p2,1086,36,neutral,0,98,227,0.47,1.0887,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.52112,0.94789,0,massA=0.454 massB=0.494
p2,344,11,gain,0,54,68,0.81,1.02,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.13872,0.91007,0,massA=0.784 massB=0.126
p2,266,8,mixed,62,62,263,0.33,1.3998,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.58515,0.92265,0,massA=0.383 massB=0.54
p2,1026,34,neutral,0,52,96,0.63,1.1631,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.59991,0.95022,0,massA=0.38 massB=0.57
p2,812,27,neutral,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.22709,0.94772,0,massA=0.733 massB=0.215
p2,1108,36,mixed,98,98,227,0.47,1.0887,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.58231,0.80862,0,massA=0.338 massB=0.471
p2,1262,31,dominant,0,51,73,1.0,1.4314,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.35028,0.92838,0,massA=0.603 massB=0.325
p2,184,6,neutral,0,94,101,0.71,0.7629,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.11355,0.92915,0,massA=0.824 massB=0.106
p2,660,22,neutral,0,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.57905,0.94399,0,massA=0.397 massB=0.547
p2,586,19,gain,0,64,122,0.49,0.9341,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.55491,0.92214,0,massA=0.41 massB=0.512
p2,1155,38,gain,0,183,609,0.38,1.2646,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.80097,0.87859,0,massA=0.704 massB=0.175
p2,1211,5,dominant,0,162,206,1.0,1.2716,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.4317,0.91966,0,massA=0.397 massB=0.523
p2,796,26,gain,0,59,151,0.36,0.9214,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.537,0.9281,0,massA=0.43 massB=0.498
p2,105,3,gain,0,46,158,0.33,1.1335,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.79701,0.88876,0,massA=0.708 massB=0.18
p2,485,16,neutral,0,139,234,0.6,1.0101,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.92599,0.89904,0,massA=0.832 massB=0.0665
p2,127,4,neutral,0,29,71,0.55,1.3466,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.40564,0.90762,0,massA=0.368 massB=0.539
p2,365,12,neutral,0,164,541,0.38,1.2535,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.89803,0.89281,0,massA=0.802 massB=0.091
p2,1196,39,mixed,178,178,567,0.32,1.0193,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.60913,0.93102,0,massA=0.364 massB=0.567
p2,695,23,neutral,0,91,626,0.23,1.5822,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.81572,0.8761,0,massA=0.715 massB=0.161
p2,426,14,neutral,0,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56974,0.94798,0,massA=0.408 massB=0.54
p2,251,8,gain,0,62,263,0.33,1.3998,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.44186,0.91102,0,massA=0.403 massB=0.508
p2,420,14,neutral,0,81,201,0.68,1.6874,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56111,0.94765,0,massA=0.416 massB=0.532
p2,1040,34,mixed,52,52,96,0.63,1.1631,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.49526,0.93301,0,massA=0.471 massB=0.462
p2,822,27,gain,0,166,433,0.53,1.3825,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.28589,0.92001,0,massA=0.657 massB=0.263
p2,714,23,mixed,91,91,626,0.23,1.5822,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.45556,0.92045,0,massA=0.501 massB=0.419
p2,363,12,neutral,0,164,541,0.38,1.2535,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.49924,0.92782,0,massA=0.463 massB=0.465
p2,904,30,neutral,0,149,447,0.26,0.78,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.10045,0.92408,0,massA=0.831 massB=0.0928
p2,210,7,neutral,0,63,98,0.64,0.9956,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54747,0.94817,0,massA=0.429 massB=0.519
p2,911,30,gain,0,149,447,0.26,0.78,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.42678,0.91319,0,massA=0.39 massB=0.523
p2,992,33,neutral,0,142,446,0.53,1.6646,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.22247,0.94395,0,massA=0.734 massB=0.21
p2,124,4,neutral,0,29,71,0.55,1.3466,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.18135,0.92853,0,massA=0.76 massB=0.168
p2,147,4,mixed,29,29,71,0.55,1.3466,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.50825,0.90241,0,massA=0.459 massB=0.444
p2,467,15,gain,0,82,113,0.74,1.0198,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.46689,0.89666,0,massA=0.419 massB=0.478
p2,552,18,gain,0,41,61,0.58,0.8629,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.24065,0.91106,0,massA=0.692 massB=0.219
p2,977,32,gain,0,131,236,0.57,1.0269,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.44,0.89257,0,massA=0.393 massB=0.5
p2,310,10,gain,0,111,278,0.58,1.4526,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.47179,0.93128,0,massA=0.492 massB=0.439
p2,397,13,neutral,0,72,88,0.64,0.7822,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.27481,0.90665,0,massA=0.249 massB=0.657
p2,1129,37,gain,0,151,252,0.68,1.1348,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.77402,0.74794,0,massA=0.579 massB=0.169
p2,626,20,mixed,186,186,266,0.63,0.901,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.62278,0.92799,0,massA=0.35 massB=0.578
p2,662,22,neutral,0,81,163,0.72,1.4489,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.18555,0.94478,0,massA=0.769 massB=0.175
p2,943,31,gain,0,51,151,0.29,0.8586,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.6317,0.90403,0,massA=0.571 massB=0.333
p2,186,6,neutral,0,94,101,0.71,0.7629,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.53602,0.94664,0,massA=0.439 massB=0.507
p2,274,9,neutral,0,49,153,0.26,0.8118,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.17641,0.92375,0,massA=0.761 massB=0.163
p2,503,16,mixed,139,139,234,0.6,1.0101,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.69064,0.88162,0,massA=0.609 massB=0.273
p2,983,32,mixed,131,131,236,0.57,1.0269,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.70909,0.89525,0,massA=0.635 massB=0.26
p2,937,31,neutral,0,51,151,0.29,0.8586,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.31906,0.91242,0,massA=0.291 massB=0.621
p2,765,25,gain,0,124,207,0.76,1.2687,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.9178,0.89184,0,massA=0.819 massB=0.0733
p2,1034,34,gain,0,52,96,0.63,1.1631,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.19555,0.90504,0,massA=0.728 massB=0.177
p2,959,31,mixed,51,51,151,0.29,0.8586,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.81807,0.7805,0,massA=0.639 massB=0.142
p2,272,9,neutral,0,49,153,0.26,0.8118,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.18329,0.94641,0,massA=0.773 massB=0.173
p2,368,12,neutral,0,164,541,0.38,1.2535,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.24657,0.84529,0,massA=0.637 massB=0.208
p2,279,9,neutral,0,49,153,0.26,0.8118,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.67288,0.81594,0,massA=0.549 massB=0.267
p2,522,17,gain,0,117,362,0.42,1.2995,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.27285,0.91956,0,massA=0.669 massB=0.251
p2,1130,37,mixed,151,151,252,0.68,1.1348,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56898,0.93014,0,massA=0.401 massB=0.529
p2,332,11,neutral,0,54,68,0.81,1.02,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.19011,0.94592,0,massA=0.766 massB=0.18
p2,737,24,gain,0,168,214,0.76,0.9681,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.5181,0.8861,0,massA=0.459 massB=0.427
p2,60,2,neutral,0,162,661,0.26,1.0609,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54397,0.94103,0,massA=0.429 massB=0.512
p2,297,9,mixed,49,49,153,0.26,0.8118,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.45143,0.89543,0,massA=0.404 massB=0.491
p2,35,1,neutral,0,58,116,0.66,1.32,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.93937,0.89645,0,massA=0.842 massB=0.0543
p2,386,12,mixed,164,164,541,0.38,1.2535,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.61243,0.92896,0,massA=0.36 massB=0.569
p2,280,9,gain,0,49,153,0.26,0.8118,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.42512,0.93978,0,massA=0.54 massB=0.4
p2,1073,35,mixed,91,91,133,0.68,0.9938,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.66391,0.88653,0,massA=0.589 massB=0.298
p2,181,6,neutral,0,94,101,0.71,0.7629,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.71476,0.89481,0,massA=0.64 massB=0.255
p2,925,30,mixed,149,149,447,0.26,0.78,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.72702,0.90548,0,massA=0.658 massB=0.247
p2,493,16,gain,0,139,234,0.6,1.0101,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.7845,0.88715,0,massA=0.696 massB=0.191
p2,723,24,neutral,0,168,214,0.76,0.9681,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.59311,0.92167,0,massA=0.547 massB=0.375
p2,1198,39,mixed,178,178,567,0.32,1.0193,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.60626,0.83163,0,massA=0.327 massB=0.504
p2,208,6,mixed,94,94,101,0.71,0.7629,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.50177,0.79341,0,massA=0.395 massB=0.398
p2,406,13,gain,0,72,88,0.64,0.7822,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.52916,0.91887,0,massA=0.433 massB=0.486
p2,697,23,neutral,0,91,626,0.23,1.5822,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.28208,0.91149,0,massA=0.257 massB=0.654
p2,761,25,gain,0,124,207,0.76,1.2687,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.58815,0.90117,0,massA=0.53 massB=0.371
p2,1190,39,mixed,178,178,567,0.32,1.0193,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56178,0.93308,0,massA=0.409 massB=0.524
p2,985,32,mixed,131,131,236,0.57,1.0269,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.84039,0.915,0,massA=0.769 massB=0.146
p2,7,0,neutral,0,186,984,0.26,1.3755,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.24173,0.91383,0,massA=0.221 massB=0.693
p2,1062,35,gain,0,91,133,0.68,0.9938,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.27675,0.91145,0,massA=0.659 massB=0.252
p2,749,24,mixed,168,168,214,0.76,0.9681,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.8483,0.74991,0,massA=0.636 massB=0.114
p2,690,23,neutral,0,91,626,0.23,1.5822,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.57124,0.94805,0,massA=0.406 massB=0.542
p2,996,33,neutral,0,142,446,0.53,1.6646,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.55478,0.94597,0,massA=0.421 massB=0.525
p2,846,28,neutral,0,132,181,0.76,1.0421,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.59829,0.94492,0,massA=0.38 massB=0.565
p2,57,1,mixed,58,58,116,0.66,1.32,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.5699,0.89991,0,massA=0.513 massB=0.387
p2,1182,39,gain,0,178,567,0.32,1.0193,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.23821,0.91673,0,massA=0.698 massB=0.218
p2,308,10,neutral,0,111,278,0.58,1.4526,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.24242,0.8342,0,massA=0.632 massB=0.202
p2,1120,37,gain,0,151,252,0.68,1.1348,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.50649,0.92628,0,massA=0.457 massB=0.469
p2,725,24,neutral,0,168,214,0.76,0.9681,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.94108,0.89856,0,massA=0.846 massB=0.0529
p2,1206,3,dominant,0,46,58,1.0,1.2609,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.61113,0.91206,0,massA=0.355 massB=0.557
p2,581,19,gain,0,64,122,0.49,0.9341,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.46689,0.90311,0,massA=0.422 massB=0.481
p2,119,3,mixed,46,46,158,0.33,1.1335,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.81062,0.76869,0,massA=0.623 massB=0.146
p2,15,0,gain,0,186,984,0.26,1.3755,2,False,A,allenai/OLMo-2-1124-7B,fewshot,0.7745,0.87443,0,massA=0.677 massB=0.197
p2,1037,34,gain,0,52,96,0.63,1.1631,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.43901,0.90025,0,massA=0.395 massB=0.505
p2,647,21,gain,0,106,206,0.73,1.4187,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.46755,0.89487,0,massA=0.418 massB=0.476
p2,1122,37,gain,0,151,252,0.68,1.1348,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.26891,0.91212,0,massA=0.667 massB=0.245
p2,1252,26,dominant,0,59,73,1.0,1.2373,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.43903,0.92892,0,massA=0.521 massB=0.408
p2,961,32,neutral,0,131,236,0.57,1.0269,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.66767,0.89584,0,massA=0.598 massB=0.298
p2,897,29,mixed,79,79,81,0.83,0.851,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.49015,0.89775,0,massA=0.44 massB=0.458
p2,991,33,neutral,0,142,446,0.53,1.6646,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.57767,0.90566,0,massA=0.523 massB=0.382
p2,680,22,mixed,81,81,163,0.72,1.4489,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.59669,0.92784,0,massA=0.374 massB=0.554
p2,651,21,mixed,106,106,206,0.73,1.4187,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.58095,0.91735,0,massA=0.533 massB=0.384
p2,976,32,gain,0,131,236,0.57,1.0269,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.58891,0.92302,0,massA=0.379 massB=0.544
p2,807,26,mixed,59,59,151,0.36,0.9214,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.47059,0.90224,0,massA=0.425 massB=0.478
p2,537,17,mixed,117,117,362,0.42,1.2995,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.48634,0.90552,0,massA=0.44 massB=0.465
p2,916,30,gain,0,149,447,0.26,0.78,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.55416,0.92478,0,massA=0.412 massB=0.512
p2,787,26,neutral,0,59,151,0.36,0.9214,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.31121,0.9191,0,massA=0.286 massB=0.633
p2,922,30,mixed,149,149,447,0.26,0.78,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.43653,0.9283,0,massA=0.523 massB=0.405
p2,1011,33,mixed,142,142,446,0.53,1.6646,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.6104,0.91813,0,massA=0.56 massB=0.358
p2,314,10,gain,0,111,278,0.58,1.4526,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.18425,0.9036,0,massA=0.737 massB=0.166
p2,268,8,mixed,62,62,263,0.33,1.3998,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.5754,0.80594,0,massA=0.342 massB=0.464
p2,220,7,gain,0,63,98,0.64,0.9956,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.45413,0.93324,0,massA=0.509 massB=0.424
p2,1131,37,mixed,151,151,252,0.68,1.1348,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.58083,0.91754,0,massA=0.533 massB=0.385
p2,454,15,neutral,0,82,113,0.74,1.0198,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.14282,0.92588,0,massA=0.794 massB=0.132
p2,1203,1,dominant,0,58,72,1.0,1.2414,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.48553,0.9201,0,massA=0.447 massB=0.473
p2,611,20,gain,0,186,266,0.63,0.901,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.57654,0.89732,0,massA=0.517 massB=0.38
p2,1201,0,dominant,0,186,240,1.0,1.2903,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.75103,0.84952,0,massA=0.638 massB=0.212
p2,810,27,neutral,0,166,433,0.53,1.3825,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.54657,0.94352,0,massA=0.428 massB=0.516
p2,480,16,neutral,0,139,234,0.6,1.0101,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.5543,0.94183,0,massA=0.42 massB=0.522
p2,629,20,mixed,186,186,266,0.63,0.901,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.83433,0.76437,0,massA=0.638 massB=0.127
p2,446,14,mixed,81,81,201,0.68,1.6874,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.65296,0.92025,0,massA=0.319 massB=0.601
p2,731,24,gain,0,168,214,0.76,0.9681,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.60385,0.89587,0,massA=0.541 massB=0.355
p2,194,6,gain,0,94,101,0.71,0.7629,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.16357,0.90157,0,massA=0.754 massB=0.147
p2,91,3,neutral,0,46,158,0.33,1.1335,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.6509,0.90852,0,massA=0.591 massB=0.317
p2,529,17,gain,0,117,362,0.42,1.2995,4,False,A,allenai/OLMo-2-1124-7B,fewshot,0.61653,0.76891,0,massA=0.474 massB=0.295
p2,1004,33,gain,0,142,446,0.53,1.6646,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.23854,0.89959,0,massA=0.685 massB=0.215
p2,172,5,mixed,162,162,381,0.46,1.0819,1,True,B,allenai/OLMo-2-1124-7B,fewshot,0.45792,0.93261,0,massA=0.506 massB=0.427
p2,1209,4,dominant,0,29,56,1.0,1.931,1,False,A,allenai/OLMo-2-1124-7B,fewshot,0.73585,0.92824,0,massA=0.683 massB=0.245
p2,318,10,gain,0,111,278,0.58,1.4526,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.32387,0.81137,0,massA=0.549 massB=0.263
p2,967,32,neutral,0,131,236,0.57,1.0269,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.32879,0.91039,0,massA=0.299 massB=0.611
p2,841,28,neutral,0,132,181,0.76,1.0421,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.73123,0.89923,0,massA=0.658 massB=0.242
p2,1160,38,mixed,183,183,609,0.38,1.2646,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.56145,0.93246,0,massA=0.409 massB=0.524
p2,384,12,mixed,164,164,541,0.38,1.2535,2,True,B,allenai/OLMo-2-1124-7B,fewshot,0.50146,0.93038,0,massA=0.464 massB=0.467
p2,821,27,gain,0,166,433,0.53,1.3825,0,False,A,allenai/OLMo-2-1124-7B,fewshot,0.54169,0.90727,0,massA=0.491 massB=0.416
p2,70,2,gain,0,162,661,0.26,1.0609,0,True,B,allenai/OLMo-2-1124-7B,fewshot,0.46717,0.93335,0,massA=0.497 massB=0.436
p2,1076,35,mixed,91,91,133,0.68,0.9938,3,True,B,allenai/OLMo-2-1124-7B,fewshot,0.58091,0.92198,0,massA=0.386 massB=0.536
p2,177,5,mixed,162,162,381,0.46,1.0819,3,False,A,allenai/OLMo-2-1124-7B,fewshot,0.52495,0.90642,0,massA=0.476 massB=0.431
p2,688,22,mixed,81,81,163,0.72,1.4489,4,True,B,allenai/OLMo-2-1124-7B,fewshot,0.60141,0.80427,0,massA=0.321 massB=0.484
