instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,p_gamble,ab_mass,excluded,note
p1,358,35,risk,0,91,133,0.68,0.9938,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,5e-05,0.98602,0,massA=0.986 massB=4.99e-05
p1,366,36,risk,0,98,227,0.47,1.0887,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99994,0,massA=1 massB=4.86e-06
p1,278,27,risk,0,166,433,0.53,1.3825,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00054,0.85531,0,massA=0.855 massB=0.000465
p1,153,15,risk,0,82,113,0.74,1.0198,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.99835,0,massA=1.45e-05 massB=0.998
p1,195,19,risk,0,64,122,0.49,0.9341,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,3e-05,0.99836,0,massA=3.32e-05 massB=0.998
p1,47,4,risk,0,29,71,0.55,1.3466,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.04024,0.99992,0,massA=0.0402 massB=0.96
p1,85,8,risk,0,62,263,0.33,1.3998,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,6e-05,0.99888,0,massA=5.82e-05 massB=0.999
p1,23,2,risk,0,162,661,0.26,1.0609,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99928,0,massA=1.84e-06 massB=0.999
p1,256,25,risk,0,124,207,0.76,1.2687,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99992,0,massA=1 massB=3.97e-06
p1,225,22,risk,0,81,163,0.72,1.4489,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.01099,0.99472,0,massA=0.0109 massB=0.984
p1,293,29,risk,0,79,81,0.83,0.851,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99971,0,massA=3.26e-07 massB=1
p1,88,8,risk,0,62,263,0.33,1.3998,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00025,0.92491,0,massA=0.925 massB=0.000234
p1,134,13,risk,0,72,88,0.64,0.7822,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.98846,0,massA=0.988 massB=6.99e-06
p1,136,13,risk,0,72,88,0.64,0.7822,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99995,0,massA=1 massB=4.94e-06
p1,46,4,risk,0,29,71,0.55,1.3466,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.9999,0,massA=1 massB=2.47e-05
p1,348,34,risk,0,52,96,0.63,1.1631,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00027,0.97096,0,massA=0.971 massB=0.000258
p1,14,1,risk,0,58,116,0.66,1.32,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.98695,0,massA=0.987 massB=5.79e-06
p1,117,11,risk,0,54,68,0.81,1.02,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.99254,0.99858,0,massA=0.991 massB=0.00745
p1,335,33,risk,0,142,446,0.53,1.6646,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,9e-05,0.99888,0,massA=9.45e-05 massB=0.999
p1,75,7,risk,0,63,98,0.64,0.9956,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00102,0.99624,0,massA=0.00101 massB=0.995
p1,130,13,risk,0,72,88,0.64,0.7822,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,7e-05,0.99948,0,massA=0.999 massB=6.92e-05
p1,172,17,risk,0,117,362,0.42,1.2995,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.9252,0,massA=0.925 massB=1.64e-05
p1,381,38,risk,0,183,609,0.38,1.2646,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00019,0.99964,0,massA=0.000185 massB=0.999
p1,231,23,risk,0,91,626,0.23,1.5822,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00025,0.99969,0,massA=0.000249 massB=0.999
p1,61,6,risk,0,94,101,0.71,0.7629,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00099,0.99937,0,massA=0.000984 massB=0.998
p1,66,6,risk,0,94,101,0.71,0.7629,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.99981,0,massA=1 massB=6.14e-06
p1,364,36,risk,0,98,227,0.47,1.0887,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.99283,0,massA=0.993 massB=1.44e-05
p1,157,15,risk,0,82,113,0.74,1.0198,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.99087,0.99734,0,massA=0.988 massB=0.0091
p1,31,3,risk,0,46,158,0.33,1.1335,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00012,0.99967,0,massA=0.00012 massB=1
p2,379,12,gain,0,164,541,0.38,1.2535,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.9631,0,massA=6.01e-06 massB=0.963
p2,232,7,mixed,63,63,98,0.64,0.9956,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00506,0.99434,0,massA=0.989 massB=0.00503
p2,430,14,gain,0,81,201,0.68,1.6874,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.9915,0,massA=0.991 massB=6e-06
p2,153,5,neutral,0,162,381,0.46,1.0819,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99972,0,massA=1.46e-06 massB=1
p2,1001,33,gain,0,142,446,0.53,1.6646,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0003,0.9896,0,massA=0.000297 massB=0.989
p2,632,21,neutral,0,106,206,0.73,1.4187,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00042,0.99773,0,massA=0.997 massB=0.000416
p2,546,18,neutral,0,41,61,0.58,0.8629,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,4e-05,0.99689,0,massA=0.997 massB=4.39e-05
p2,371,12,gain,0,164,541,0.38,1.2535,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00014,0.99558,0,massA=0.000141 massB=0.995
p2,283,9,gain,0,49,153,0.26,0.8118,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99999,0,massA=1.15e-06 massB=1
p2,256,8,gain,0,62,263,0.33,1.3998,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,3e-05,0.96789,0,massA=0.968 massB=3.21e-05
p2,1127,37,gain,0,151,252,0.68,1.1348,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99876,0,massA=4.28e-06 massB=0.999
p2,264,8,mixed,62,62,263,0.33,1.3998,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00112,0.97257,0,massA=0.971 massB=0.00109
p2,1266,33,dominant,0,142,179,1.0,1.2606,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1.0,0.97479,0,massA=2.38e-06 massB=0.975
p2,868,28,mixed,132,132,181,0.76,1.0421,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00014,0.93254,0,massA=0.932 massB=0.000128
p2,711,23,mixed,91,91,626,0.23,1.5822,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.99868,0,massA=1.92e-05 massB=0.999
p2,152,5,neutral,0,162,381,0.46,1.0819,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,4e-05,0.99946,0,massA=0.999 massB=4.26e-05
p2,919,30,gain,0,149,447,0.26,0.78,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.96822,0,massA=5.17e-06 massB=0.968
p2,747,24,mixed,168,168,214,0.76,0.9681,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00014,0.89596,0,massA=0.000125 massB=0.896
p2,129,4,neutral,0,29,71,0.55,1.3466,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00011,0.94949,0,massA=0.000108 massB=0.949
p2,560,18,mixed,41,41,61,0.58,0.8629,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00298,0.99719,0,massA=0.994 massB=0.00297
p2,193,6,gain,0,94,101,0.71,0.7629,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99997,0,massA=1.63e-06 massB=1
p2,575,19,neutral,0,64,122,0.49,0.9341,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,4e-05,0.99984,0,massA=4.2e-05 massB=1
p2,571,19,neutral,0,64,122,0.49,0.9341,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0008,0.99949,0,massA=0.000804 massB=0.999
p2,54,1,mixed,58,58,116,0.66,1.32,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00047,0.98218,0,massA=0.982 massB=0.000464
p2,1042,34,mixed,52,52,96,0.63,1.1631,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00468,0.9962,0,massA=0.992 massB=0.00466
p2,111,3,mixed,46,46,158,0.33,1.1335,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.99758,0,massA=1.8e-05 massB=0.998
p2,1105,36,mixed,98,98,227,0.47,1.0887,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00016,0.99524,0,massA=0.000155 massB=0.995
p2,227,7,gain,0,63,98,0.64,0.9956,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99946,0,massA=2.09e-06 massB=0.999
p2,1089,36,neutral,0,98,227,0.47,1.0887,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99151,0,massA=3.21e-06 massB=0.992
p2,727,24,neutral,0,168,214,0.76,0.9681,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.99747,0,massA=1.38e-05 massB=0.997
p2,399,13,neutral,0,72,88,0.64,0.7822,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.98429,0,massA=6.54e-06 massB=0.984
p2,1078,35,mixed,91,91,133,0.68,0.9938,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00018,0.89864,0,massA=0.898 massB=0.000161
p2,496,16,gain,0,139,234,0.6,1.0101,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,7e-05,0.96944,0,massA=0.969 massB=7.26e-05
p2,1014,33,mixed,142,142,446,0.53,1.6646,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00077,0.97308,0,massA=0.972 massB=0.000747
p2,443,14,mixed,81,81,201,0.68,1.6874,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,7e-05,0.99987,0,massA=6.5e-05 massB=1
p2,1224,12,dominant,0,164,181,1.0,1.1037,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,6e-05,0.97784,0,massA=0.978 massB=6.07e-05
p2,41,1,gain,0,58,116,0.66,1.32,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0006,0.99271,0,massA=0.000593 massB=0.992
p2,69,2,neutral,0,162,661,0.26,1.0609,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.98977,0,massA=6.58e-06 massB=0.99
p2,625,20,mixed,186,186,266,0.63,0.901,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00011,0.9945,0,massA=0.000107 massB=0.994
p2,254,8,gain,0,62,263,0.33,1.3998,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.96004,0,massA=0.96 massB=1.87e-05
p2,528,17,gain,0,117,362,0.42,1.2995,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,9e-05,0.49191,0,massA=0.492 massB=4.44e-05
p2,276,9,neutral,0,49,153,0.26,0.8118,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,3e-05,0.99743,0,massA=0.997 massB=3.16e-05
p2,929,30,mixed,149,149,447,0.26,0.78,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00019,0.99028,0,massA=0.000189 massB=0.99
p2,700,23,gain,0,91,626,0.23,1.5822,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.99149,0,massA=0.991 massB=6.59e-06
p2,908,30,neutral,0,149,447,0.26,0.78,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00048,0.68595,0,massA=0.686 massB=0.000329
p2,809,26,mixed,59,59,151,0.36,0.9214,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0007,0.9777,0,massA=0.000683 massB=0.977
p2,207,6,mixed,94,94,101,0.71,0.7629,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,3e-05,0.98785,0,massA=2.76e-05 massB=0.988
p2,216,7,neutral,0,63,98,0.64,0.9956,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00034,0.99404,0,massA=0.994 massB=0.000339
p2,601,20,neutral,0,186,266,0.63,0.901,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00871,0.99897,0,massA=0.0087 massB=0.99
p2,317,10,gain,0,111,278,0.58,1.4526,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.998,0,massA=2.19e-06 massB=0.998
p2,1069,35,gain,0,91,133,0.68,0.9938,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.98023,0,massA=3.22e-06 massB=0.98
p2,42,1,gain,0,58,116,0.66,1.32,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,4e-05,0.9966,0,massA=0.997 massB=3.64e-05
p2,1035,34,gain,0,52,96,0.63,1.1631,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,6e-05,0.99939,0,massA=6.01e-05 massB=0.999
p2,475,15,mixed,82,82,113,0.74,1.0198,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00021,0.99564,0,massA=0.000206 massB=0.995
p2,610,20,gain,0,186,266,0.63,0.901,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.99067,0,massA=0.991 massB=1e-05
p2,773,25,mixed,124,124,207,0.76,1.2687,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.99991,0,massA=7.07e-06 massB=1
p2,1269,34,dominant,0,52,110,1.0,2.1154,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.28458,0.66092,0,massA=0.188 massB=0.473
p2,243,8,neutral,0,62,263,0.33,1.3998,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99994,0,massA=9.72e-07 massB=1
p2,416,13,mixed,72,72,88,0.64,0.7822,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00068,0.98325,0,massA=0.983 massB=0.000666
p2,1241,20,dominant,0,186,229,1.0,1.2312,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.99999,0.97147,0,massA=0.971 massB=8.16e-06
p2,580,19,gain,0,64,122,0.49,0.9341,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99481,0,massA=0.995 massB=4.47e-06
p2,754,25,neutral,0,124,207,0.76,1.2687,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.99441,0,massA=0.994 massB=1.54e-05
p2,1128,37,gain,0,151,252,0.68,1.1348,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,6e-05,0.60741,0,massA=0.607 massB=3.71e-05
p2,612,20,gain,0,186,266,0.63,0.901,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,6e-05,0.99589,0,massA=0.996 massB=6.38e-05
p2,549,18,neutral,0,41,61,0.58,0.8629,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.98477,0,massA=1.67e-05 massB=0.985
p2,478,15,mixed,82,82,113,0.74,1.0198,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00019,0.89312,0,massA=0.893 massB=0.000168
p2,938,31,neutral,0,51,151,0.29,0.8586,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00113,0.42268,0,massA=0.422 massB=0.000479
p2,162,5,gain,0,162,381,0.46,1.0819,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.99801,0,massA=0.998 massB=1.8e-05
p2,343,11,gain,0,54,68,0.81,1.02,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99998,0,massA=1.79e-06 massB=1
p2,779,25,mixed,124,124,207,0.76,1.2687,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,6e-05,0.98757,0,massA=5.58e-05 massB=0.988
p2,740,24,mixed,168,168,214,0.76,0.9681,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00063,0.99229,0,massA=0.992 massB=0.000622
p2,1256,28,dominant,0,132,158,1.0,1.197,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00332,0.98768,0,massA=0.984 massB=0.00328
p2,1159,38,gain,0,183,609,0.38,1.2646,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.97616,0,massA=6e-06 massB=0.976
p2,229,7,gain,0,63,98,0.64,0.9956,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.95656,0,massA=5.88e-06 massB=0.957
p2,12,0,gain,0,186,984,0.26,1.3755,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.9983,0,massA=0.998 massB=9.8e-06
p2,8,0,neutral,0,186,984,0.26,1.3755,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00054,0.66539,0,massA=0.665 massB=0.000362
p2,449,14,mixed,81,81,201,0.68,1.6874,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00506,0.91998,0,massA=0.00466 massB=0.915
p2,1164,38,mixed,183,183,609,0.38,1.2646,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00044,0.98043,0,massA=0.98 massB=0.000429
p2,780,26,neutral,0,59,151,0.36,0.9214,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00056,0.99089,0,massA=0.99 massB=0.000556
p2,993,33,neutral,0,142,446,0.53,1.6646,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99994,0,massA=8.85e-07 massB=1
p2,1086,36,neutral,0,98,227,0.47,1.0887,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,9e-05,0.99338,0,massA=0.993 massB=8.56e-05
p2,344,11,gain,0,54,68,0.81,1.02,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,3e-05,0.98587,0,massA=0.986 massB=3.38e-05
p2,266,8,mixed,62,62,263,0.33,1.3998,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0077,0.90982,0,massA=0.903 massB=0.007
p2,1026,34,neutral,0,52,96,0.63,1.1631,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,5e-05,0.99769,0,massA=0.998 massB=5.05e-05
p2,812,27,neutral,0,166,433,0.53,1.3825,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00011,0.99931,0,massA=0.999 massB=0.000114
p2,1108,36,mixed,98,98,227,0.47,1.0887,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00079,0.89426,0,massA=0.894 massB=0.000708
p2,1262,31,dominant,0,51,73,1.0,1.4314,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00048,0.99164,0,massA=0.991 massB=0.000476
p2,184,6,neutral,0,94,101,0.71,0.7629,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,7e-05,0.99712,0,massA=0.997 massB=7.01e-05
p2,660,22,neutral,0,81,163,0.72,1.4489,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00059,0.99281,0,massA=0.992 massB=0.000584
p2,586,19,gain,0,64,122,0.49,0.9341,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.98114,0,massA=0.981 massB=2.42e-05
p2,1155,38,gain,0,183,609,0.38,1.2646,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,7e-05,0.99915,0,massA=7.36e-05 massB=0.999
p2,1211,5,dominant,0,162,206,1.0,1.2716,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.99995,0.98407,0,massA=0.984 massB=4.47e-05
p2,796,26,gain,0,59,151,0.36,0.9214,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,3e-05,0.97866,0,massA=0.979 massB=2.91e-05
p2,105,3,gain,0,46,158,0.33,1.1335,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,9e-05,0.999,0,massA=8.74e-05 massB=0.999
p2,485,16,neutral,0,139,234,0.6,1.0101,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00012,0.99977,0,massA=0.000116 massB=1
p2,127,4,neutral,0,29,71,0.55,1.3466,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.99818,0,massA=1.8e-05 massB=0.998
p2,365,12,neutral,0,164,541,0.38,1.2535,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.99985,0,massA=1.83e-05 massB=1
p2,1196,39,mixed,178,178,567,0.32,1.0193,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00057,0.9298,0,massA=0.929 massB=0.00053
p2,695,23,neutral,0,91,626,0.23,1.5822,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.99983,0,massA=1.67e-05 massB=1
p2,426,14,neutral,0,81,201,0.68,1.6874,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,3e-05,0.99661,0,massA=0.997 massB=3.47e-05
p2,251,8,gain,0,62,263,0.33,1.3998,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00019,0.99615,0,massA=0.000193 massB=0.996
p2,420,14,neutral,0,81,201,0.68,1.6874,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00083,0.98802,0,massA=0.987 massB=0.00082
p2,1040,34,mixed,52,52,96,0.63,1.1631,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00332,0.9971,0,massA=0.994 massB=0.00331
p2,822,27,gain,0,166,433,0.53,1.3825,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,5e-05,0.99724,0,massA=0.997 massB=4.53e-05
p2,714,23,mixed,91,91,626,0.23,1.5822,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00015,0.98367,0,massA=0.984 massB=0.000146
p2,363,12,neutral,0,164,541,0.38,1.2535,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99986,0,massA=1.33e-06 massB=1
p2,904,30,neutral,0,149,447,0.26,0.78,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.99439,0,massA=0.994 massB=1.38e-05
p2,210,7,neutral,0,63,98,0.64,0.9956,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00312,0.98567,0,massA=0.983 massB=0.00308
p2,911,30,gain,0,149,447,0.26,0.78,0,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00013,0.99651,0,massA=0.000125 massB=0.996
p2,992,33,neutral,0,142,446,0.53,1.6646,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,3e-05,0.99951,0,massA=0.999 massB=2.51e-05
p2,124,4,neutral,0,29,71,0.55,1.3466,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00058,0.99842,0,massA=0.998 massB=0.000578
p2,147,4,mixed,29,29,71,0.55,1.3466,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00032,0.8534,0,massA=0.000269 massB=0.853
p2,467,15,gain,0,82,113,0.74,1.0198,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99872,0,massA=1.17e-06 massB=0.999
p2,552,18,gain,0,41,61,0.58,0.8629,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,8e-05,0.99385,0,massA=0.994 massB=8.04e-05
p2,977,32,gain,0,131,236,0.57,1.0269,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99702,0,massA=2.59e-06 massB=0.997
p2,310,10,gain,0,111,278,0.58,1.4526,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.99271,0,massA=0.993 massB=7.96e-06
p2,397,13,neutral,0,72,88,0.64,0.7822,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.99936,0,massA=5.17e-06 massB=0.999
p2,1129,37,gain,0,151,252,0.68,1.1348,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.96822,0,massA=6.23e-06 massB=0.968
p2,626,20,mixed,186,186,266,0.63,0.901,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00066,0.90536,0,massA=0.905 massB=0.000594
p2,662,22,neutral,0,81,163,0.72,1.4489,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00012,0.99896,0,massA=0.999 massB=0.000119
p2,943,31,gain,0,51,151,0.29,0.8586,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99998,0,massA=1.39e-06 massB=1
p2,186,6,neutral,0,94,101,0.71,0.7629,3,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,9e-05,0.99348,0,massA=0.993 massB=8.97e-05
p2,274,9,neutral,0,49,153,0.26,0.8118,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,4e-05,0.99834,0,massA=0.998 massB=4.06e-05
p2,503,16,mixed,139,139,234,0.6,1.0101,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.99989,0,massA=1.72e-05 massB=1
p2,983,32,mixed,131,131,236,0.57,1.0269,1,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,1e-05,0.9999,0,massA=8.14e-06 massB=1
p2,937,31,neutral,0,51,151,0.29,0.8586,3,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99884,0,massA=2.64e-06 massB=0.999
p2,765,25,gain,0,124,207,0.76,1.2687,2,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00042,0.99857,0,massA=0.000417 massB=0.998
p2,1034,34,gain,0,52,96,0.63,1.1631,2,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.96921,0,massA=0.969 massB=2.05e-05
p2,959,31,mixed,51,51,151,0.29,0.8586,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00032,0.98008,0,massA=0.000309 massB=0.98
p2,272,9,neutral,0,49,153,0.26,0.8118,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,5e-05,0.99983,0,massA=1 massB=5.22e-05
p2,368,12,neutral,0,164,541,0.38,1.2535,4,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00017,0.79301,0,massA=0.793 massB=0.000136
p2,279,9,neutral,0,49,153,0.26,0.8118,4,False,A,Qwen/Qwen2.5-7B-Instruct,fewshot,0.0,0.99795,0,massA=3.96e-06 massB=0.998
p2,522,17,gain,0,117,362,0.42,1.2995,1,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,2e-05,0.99768,0,massA=0.998 massB=1.77e-05
p2,1130,37,mixed,151,151,252,0.68,1.1348,0,True,B,Qwen/Qwen2.5-7B-Instruct,fewshot,0.00061,0.99655,0,massA=0.996 massB=0.000605
