trial_id,gamble_id,sure,hi,p,ev_ratio,template_id,safe_first,rep,response_mode,model,temperature,seed,letter,chose_gamble,raw,discarded,latency_s,ts_utc
1035,34,52,96,0.63,1.1631,2,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.330,0,0.0,2026-07-01T20:31:36+00:00
671,22,81,163,0.72,1.4489,1,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.525,0,0.0,2026-07-01T20:31:36+00:00
834,27,166,433,0.53,1.3825,4,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.356,0,0.0,2026-07-01T20:31:36+00:00
433,14,81,201,0.68,1.6874,2,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.575,0,0.0,2026-07-01T20:31:36+00:00
720,24,168,214,0.76,0.9681,0,True,0,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.301,0,0.0,2026-07-01T20:31:36+00:00
42,1,58,116,0.66,1.32,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.422,0,0.0,2026-07-01T20:31:36+00:00
540,18,41,61,0.58,0.8629,0,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.168,0,0.0,2026-07-01T20:31:36+00:00
932,31,51,151,0.29,0.8586,0,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.126,0,0.0,2026-07-01T20:31:36+00:00
919,30,149,447,0.26,0.78,3,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.108,0,0.0,2026-07-01T20:31:36+00:00
15,0,186,984,0.26,1.3755,2,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.238,0,0.0,2026-07-01T20:31:36+00:00
342,11,54,68,0.81,1.02,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.368,0,0.0,2026-07-01T20:31:36+00:00
414,13,72,88,0.64,0.7822,4,True,0,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.146,0,0.0,2026-07-01T20:31:36+00:00
463,15,82,113,0.74,1.0198,2,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.322,0,0.0,2026-07-01T20:31:36+00:00
1077,35,91,133,0.68,0.9938,4,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.273,0,0.0,2026-07-01T20:31:36+00:00
1171,39,178,567,0.32,1.0193,0,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.168,0,0.0,2026-07-01T20:31:36+00:00
285,9,49,153,0.26,0.8118,2,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.115,0,0.0,2026-07-01T20:31:36+00:00
339,11,54,68,0.81,1.02,1,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.368,0,0.0,2026-07-01T20:31:36+00:00
935,31,51,151,0.29,0.8586,0,False,2,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.126,0,0.0,2026-07-01T20:31:36+00:00
1037,34,52,96,0.63,1.1631,2,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.330,0,0.0,2026-07-01T20:31:36+00:00
362,12,164,541,0.38,1.2535,0,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
642,21,106,206,0.73,1.4187,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.521,0,0.0,2026-07-01T20:31:36+00:00
408,13,72,88,0.64,0.7822,3,True,0,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.146,0,0.0,2026-07-01T20:31:36+00:00
486,16,139,234,0.6,1.0101,1,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
428,14,81,201,0.68,1.6874,1,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.575,0,0.0,2026-07-01T20:31:36+00:00
735,24,168,214,0.76,0.9681,2,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.301,0,0.0,2026-07-01T20:31:36+00:00
531,17,117,362,0.42,1.2995,3,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.271,0,0.0,2026-07-01T20:31:36+00:00
70,2,162,661,0.26,1.0609,1,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.173,0,0.0,2026-07-01T20:31:36+00:00
293,9,49,153,0.26,0.8118,3,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.115,0,0.0,2026-07-01T20:31:36+00:00
244,8,62,263,0.33,1.3998,0,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.262,0,0.0,2026-07-01T20:31:36+00:00
385,12,164,541,0.38,1.2535,4,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
24,0,186,984,0.26,1.3755,4,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.238,0,0.0,2026-07-01T20:31:36+00:00
446,14,81,201,0.68,1.6874,4,True,2,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.575,0,0.0,2026-07-01T20:31:36+00:00
506,16,139,234,0.6,1.0101,4,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
754,25,124,207,0.76,1.2687,0,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.477,0,0.0,2026-07-01T20:31:36+00:00
440,14,81,201,0.68,1.6874,3,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.575,0,0.0,2026-07-01T20:31:36+00:00
294,9,49,153,0.26,0.8118,4,True,0,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.115,0,0.0,2026-07-01T20:31:36+00:00
212,7,63,98,0.64,0.9956,0,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.254,0,0.0,2026-07-01T20:31:36+00:00
418,13,72,88,0.64,0.7822,4,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.146,0,0.0,2026-07-01T20:31:36+00:00
392,13,72,88,0.64,0.7822,0,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.146,0,0.0,2026-07-01T20:31:36+00:00
363,12,164,541,0.38,1.2535,0,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
233,7,63,98,0.64,0.9956,3,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.254,0,0.0,2026-07-01T20:31:36+00:00
895,29,79,81,0.83,0.851,4,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.259,0,0.0,2026-07-01T20:31:36+00:00
1041,34,52,96,0.63,1.1631,3,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.330,0,0.0,2026-07-01T20:31:36+00:00
1020,34,52,96,0.63,1.1631,0,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.330,0,0.0,2026-07-01T20:31:36+00:00
108,3,46,158,0.33,1.1335,3,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.198,0,0.0,2026-07-01T20:31:36+00:00
944,31,51,151,0.29,0.8586,2,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.126,0,0.0,2026-07-01T20:31:36+00:00
505,16,139,234,0.6,1.0101,4,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
112,3,46,158,0.33,1.1335,3,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.198,0,0.0,2026-07-01T20:31:36+00:00
755,25,124,207,0.76,1.2687,0,False,2,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.477,0,0.0,2026-07-01T20:31:36+00:00
806,26,59,151,0.36,0.9214,4,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.146,0,0.0,2026-07-01T20:31:36+00:00
71,2,162,661,0.26,1.0609,1,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.173,0,0.0,2026-07-01T20:31:36+00:00
1076,35,91,133,0.68,0.9938,4,True,2,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.273,0,0.0,2026-07-01T20:31:36+00:00
35,1,58,116,0.66,1.32,0,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.422,0,0.0,2026-07-01T20:31:36+00:00
624,20,186,266,0.63,0.901,4,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.202,0,0.0,2026-07-01T20:31:36+00:00
1062,35,91,133,0.68,0.9938,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.273,0,0.0,2026-07-01T20:31:36+00:00
503,16,139,234,0.6,1.0101,3,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
224,7,63,98,0.64,0.9956,2,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.254,0,0.0,2026-07-01T20:31:36+00:00
115,3,46,158,0.33,1.1335,4,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.198,0,0.0,2026-07-01T20:31:36+00:00
1029,34,52,96,0.63,1.1631,1,False,0,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.330,0,0.0,2026-07-01T20:31:36+00:00
12,0,186,984,0.26,1.3755,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.238,0,0.0,2026-07-01T20:31:36+00:00
695,23,91,626,0.23,1.5822,0,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.267,0,0.0,2026-07-01T20:31:36+00:00
380,12,164,541,0.38,1.2535,3,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
604,20,186,266,0.63,0.901,0,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.202,0,0.0,2026-07-01T20:31:36+00:00
319,10,111,278,0.58,1.4526,3,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.414,0,0.0,2026-07-01T20:31:36+00:00
1103,36,98,227,0.47,1.0887,3,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.223,0,0.0,2026-07-01T20:31:36+00:00
854,28,132,181,0.76,1.0421,2,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.348,0,0.0,2026-07-01T20:31:36+00:00
3,0,186,984,0.26,1.3755,0,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.238,0,0.0,2026-07-01T20:31:36+00:00
1100,36,98,227,0.47,1.0887,3,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.223,0,0.0,2026-07-01T20:31:36+00:00
999,33,142,446,0.53,1.6646,1,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.443,0,0.0,2026-07-01T20:31:36+00:00
426,14,81,201,0.68,1.6874,1,True,0,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.575,0,0.0,2026-07-01T20:31:36+00:00
1190,39,178,567,0.32,1.0193,3,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.168,0,0.0,2026-07-01T20:31:36+00:00
287,9,49,153,0.26,0.8118,2,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.115,0,0.0,2026-07-01T20:31:36+00:00
318,10,111,278,0.58,1.4526,3,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.414,0,0.0,2026-07-01T20:31:36+00:00
383,12,164,541,0.38,1.2535,3,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
773,25,124,207,0.76,1.2687,3,False,2,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.477,0,0.0,2026-07-01T20:31:36+00:00
1105,36,98,227,0.47,1.0887,4,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.223,0,0.0,2026-07-01T20:31:36+00:00
886,29,79,81,0.83,0.851,2,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.259,0,0.0,2026-07-01T20:31:36+00:00
452,15,82,113,0.74,1.0198,0,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.322,0,0.0,2026-07-01T20:31:36+00:00
252,8,62,263,0.33,1.3998,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.262,0,0.0,2026-07-01T20:31:36+00:00
218,7,63,98,0.64,0.9956,1,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.254,0,0.0,2026-07-01T20:31:36+00:00
543,18,41,61,0.58,0.8629,0,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.168,0,0.0,2026-07-01T20:31:36+00:00
419,13,72,88,0.64,0.7822,4,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.146,0,0.0,2026-07-01T20:31:36+00:00
731,24,168,214,0.76,0.9681,1,False,2,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.301,0,0.0,2026-07-01T20:31:36+00:00
315,10,111,278,0.58,1.4526,2,False,0,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.414,0,0.0,2026-07-01T20:31:36+00:00
658,21,106,206,0.73,1.4187,4,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.521,0,0.0,2026-07-01T20:31:36+00:00
1019,33,142,446,0.53,1.6646,4,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.443,0,0.0,2026-07-01T20:31:36+00:00
521,17,117,362,0.42,1.2995,1,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.271,0,0.0,2026-07-01T20:31:36+00:00
1059,35,91,133,0.68,0.9938,1,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.273,0,0.0,2026-07-01T20:31:36+00:00
222,7,63,98,0.64,0.9956,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.254,0,0.0,2026-07-01T20:31:36+00:00
1017,33,142,446,0.53,1.6646,4,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.443,0,0.0,2026-07-01T20:31:36+00:00
889,29,79,81,0.83,0.851,3,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.259,0,0.0,2026-07-01T20:31:36+00:00
376,12,164,541,0.38,1.2535,2,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
14,0,186,984,0.26,1.3755,2,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.238,0,0.0,2026-07-01T20:31:36+00:00
148,4,29,71,0.55,1.3466,4,False,1,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.356,0,0.0,2026-07-01T20:31:36+00:00
1130,37,151,252,0.68,1.1348,3,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.348,0,0.0,2026-07-01T20:31:36+00:00
900,30,149,447,0.26,0.78,0,True,0,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.108,0,0.0,2026-07-01T20:31:36+00:00
271,9,49,153,0.26,0.8118,0,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.115,0,0.0,2026-07-01T20:31:36+00:00
323,10,111,278,0.58,1.4526,3,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.414,0,0.0,2026-07-01T20:31:36+00:00
829,27,166,433,0.53,1.3825,3,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.356,0,0.0,2026-07-01T20:31:36+00:00
316,10,111,278,0.58,1.4526,2,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.414,0,0.0,2026-07-01T20:31:36+00:00
972,32,131,236,0.57,1.0269,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.237,0,0.0,2026-07-01T20:31:36+00:00
509,16,139,234,0.6,1.0101,4,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
259,8,62,263,0.33,1.3998,3,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.262,0,0.0,2026-07-01T20:31:36+00:00
1080,36,98,227,0.47,1.0887,0,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.223,0,0.0,2026-07-01T20:31:36+00:00
876,29,79,81,0.83,0.851,1,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.259,0,0.0,2026-07-01T20:31:36+00:00
409,13,72,88,0.64,0.7822,3,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.146,0,0.0,2026-07-01T20:31:36+00:00
593,19,64,122,0.49,0.9341,3,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.173,0,0.0,2026-07-01T20:31:36+00:00
401,13,72,88,0.64,0.7822,1,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.146,0,0.0,2026-07-01T20:31:36+00:00
595,19,64,122,0.49,0.9341,4,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.173,0,0.0,2026-07-01T20:31:36+00:00
1168,38,183,609,0.38,1.2646,4,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.246,0,0.0,2026-07-01T20:31:36+00:00
636,21,106,206,0.73,1.4187,1,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.521,0,0.0,2026-07-01T20:31:36+00:00
82,2,162,661,0.26,1.0609,3,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.173,0,0.0,2026-07-01T20:31:36+00:00
173,5,162,381,0.46,1.0819,3,False,2,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.217,0,0.0,2026-07-01T20:31:36+00:00
32,1,58,116,0.66,1.32,0,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.422,0,0.0,2026-07-01T20:31:36+00:00
227,7,63,98,0.64,0.9956,2,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.254,0,0.0,2026-07-01T20:31:36+00:00
534,17,117,362,0.42,1.2995,4,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.271,0,0.0,2026-07-01T20:31:36+00:00
563,18,41,61,0.58,0.8629,3,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.168,0,0.0,2026-07-01T20:31:36+00:00
955,31,51,151,0.29,0.8586,4,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.126,0,0.0,2026-07-01T20:31:36+00:00
1140,38,183,609,0.38,1.2646,0,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.246,0,0.0,2026-07-01T20:31:36+00:00
687,22,81,163,0.72,1.4489,4,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.525,0,0.0,2026-07-01T20:31:36+00:00
1176,39,178,567,0.32,1.0193,1,True,0,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.168,0,0.0,2026-07-01T20:31:36+00:00
977,32,131,236,0.57,1.0269,2,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.237,0,0.0,2026-07-01T20:31:36+00:00
978,32,131,236,0.57,1.0269,3,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.237,0,0.0,2026-07-01T20:31:36+00:00
803,26,59,151,0.36,0.9214,3,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.146,0,0.0,2026-07-01T20:31:36+00:00
281,9,49,153,0.26,0.8118,1,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.115,0,0.0,2026-07-01T20:31:36+00:00
745,24,168,214,0.76,0.9681,4,True,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.301,0,0.0,2026-07-01T20:31:36+00:00
984,32,131,236,0.57,1.0269,4,True,0,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.237,0,0.0,2026-07-01T20:31:36+00:00
677,22,81,163,0.72,1.4489,2,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.525,0,0.0,2026-07-01T20:31:36+00:00
622,20,186,266,0.63,0.901,3,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.202,0,0.0,2026-07-01T20:31:36+00:00
234,7,63,98,0.64,0.9956,4,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.254,0,0.0,2026-07-01T20:31:36+00:00
1072,35,91,133,0.68,0.9938,3,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.273,0,0.0,2026-07-01T20:31:36+00:00
1118,37,151,252,0.68,1.1348,1,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.348,0,0.0,2026-07-01T20:31:36+00:00
1012,33,142,446,0.53,1.6646,3,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.443,0,0.0,2026-07-01T20:31:36+00:00
219,7,63,98,0.64,0.9956,1,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.254,0,0.0,2026-07-01T20:31:36+00:00
389,12,164,541,0.38,1.2535,4,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
669,22,81,163,0.72,1.4489,1,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.525,0,0.0,2026-07-01T20:31:36+00:00
21,0,186,984,0.26,1.3755,3,False,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.238,0,0.0,2026-07-01T20:31:36+00:00
312,10,111,278,0.58,1.4526,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.414,0,0.0,2026-07-01T20:31:36+00:00
371,12,164,541,0.38,1.2535,1,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
713,23,91,626,0.23,1.5822,3,False,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,1,simulated p_gamble=0.267,0,0.0,2026-07-01T20:31:36+00:00
822,27,166,433,0.53,1.3825,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.356,0,0.0,2026-07-01T20:31:36+00:00
485,16,139,234,0.6,1.0101,0,False,2,text,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.243,0,0.0,2026-07-01T20:31:36+00:00
122,4,29,71,0.55,1.3466,0,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,1,simulated p_gamble=0.356,0,0.0,2026-07-01T20:31:36+00:00
2,0,186,984,0.26,1.3755,0,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.238,0,0.0,2026-07-01T20:31:36+00:00
716,23,91,626,0.23,1.5822,4,True,2,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.267,0,0.0,2026-07-01T20:31:36+00:00
162,5,162,381,0.46,1.0819,2,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.217,0,0.0,2026-07-01T20:31:36+00:00
232,7,63,98,0.64,0.9956,3,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.254,0,0.0,2026-07-01T20:31:36+00:00
712,23,91,626,0.23,1.5822,3,False,1,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,B,0,simulated p_gamble=0.267,0,0.0,2026-07-01T20:31:36+00:00
246,8,62,263,0.33,1.3998,1,True,0,tool,"simulated-crra(r=0.5,mu=0.15)",nan,42,A,0,simulated p_gamble=0.262,0,0.0,2026-07-01T20:31:36+00:00
