instrument,trial_id,gamble_id,frame,anchor,sure,hi,p,ev_ratio,template_id,safe_first,gamble_letter,model,fmt,induce,p_gamble,ab_mass,excluded,note
p1,85,8,risk,0,62,263,0.33,1.3998,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.28777,0.99505,0,massA=0.286 massB=0.709
p1,23,2,risk,0,162,661,0.26,1.0609,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.09535,0.9555,0,massA=0.0911 massB=0.864
p1,256,25,risk,0,124,207,0.76,1.2687,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.18713,0.99245,0,massA=0.807 massB=0.186
p1,225,22,risk,0,81,163,0.72,1.4489,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.42632,0.99463,0,massA=0.424 massB=0.571
p1,293,29,risk,0,79,81,0.83,0.851,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.14805,0.94849,0,massA=0.14 massB=0.808
p1,88,8,risk,0,62,263,0.33,1.3998,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.32767,0.93887,0,massA=0.631 massB=0.308
p1,134,13,risk,0,72,88,0.64,0.7822,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.24221,0.99438,0,massA=0.754 massB=0.241
p1,136,13,risk,0,72,88,0.64,0.7822,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.22001,0.99392,0,massA=0.775 massB=0.219
p1,46,4,risk,0,29,71,0.55,1.3466,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.20689,0.99288,0,massA=0.787 massB=0.205
p1,348,34,risk,0,52,96,0.63,1.1631,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.29098,0.93575,0,massA=0.663 massB=0.272
p1,14,1,risk,0,58,116,0.66,1.32,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.35936,0.99354,0,massA=0.636 massB=0.357
p1,117,11,risk,0,54,68,0.81,1.02,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.13296,0.99718,0,massA=0.133 massB=0.865
p1,335,33,risk,0,142,446,0.53,1.6646,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.3522,0.99452,0,massA=0.35 massB=0.644
p1,75,7,risk,0,63,98,0.64,0.9956,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.37754,0.99381,0,massA=0.375 massB=0.619
p1,130,13,risk,0,72,88,0.64,0.7822,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.21207,0.98165,0,massA=0.773 massB=0.208
p1,172,17,risk,0,117,362,0.42,1.2995,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.27826,0.94098,0,massA=0.679 massB=0.262
p1,381,38,risk,0,183,609,0.38,1.2646,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.17106,0.98157,0,massA=0.168 massB=0.814
p1,231,23,risk,0,91,626,0.23,1.5822,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.12252,0.98692,0,massA=0.121 massB=0.866
p1,61,6,risk,0,94,101,0.71,0.7629,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.37754,0.97221,0,massA=0.367 massB=0.605
p1,66,6,risk,0,94,101,0.71,0.7629,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.29422,0.99251,0,massA=0.701 massB=0.292
p1,364,36,risk,0,98,227,0.47,1.0887,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.23371,0.9939,0,massA=0.762 massB=0.232
p1,157,15,risk,0,82,113,0.74,1.0198,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.14415,0.99647,0,massA=0.144 massB=0.853
p1,31,3,risk,0,46,158,0.33,1.1335,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.23371,0.98932,0,massA=0.231 massB=0.758
p2,379,12,gain,0,164,541,0.38,1.2535,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.05108,0.9856,0,massA=0.0503 massB=0.935
p2,232,7,mixed,63,63,98,0.64,0.9956,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.56602,0.9555,0,massA=0.415 massB=0.541
p2,430,14,gain,0,81,201,0.68,1.6874,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.97631,0.9923,0,massA=0.0235 massB=0.969
p2,153,5,neutral,0,162,381,0.46,1.0819,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.17106,0.99196,0,massA=0.17 massB=0.822
p2,1001,33,gain,0,142,446,0.53,1.6646,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.25683,0.99282,0,massA=0.255 massB=0.738
p2,632,21,neutral,0,106,206,0.73,1.4187,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.35578,0.98073,0,massA=0.632 massB=0.349
p2,546,18,neutral,0,41,61,0.58,0.8629,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.15003,0.9933,0,massA=0.844 massB=0.149
p2,371,12,gain,0,164,541,0.38,1.2535,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.22001,0.99494,0,massA=0.219 massB=0.776
p2,283,9,gain,0,49,153,0.26,0.8118,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.09947,0.98972,0,massA=0.0984 massB=0.891
p2,256,8,gain,0,62,263,0.33,1.3998,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.81048,0.97507,0,massA=0.185 massB=0.79
p2,1127,37,gain,0,151,252,0.68,1.1348,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.18477,0.98477,0,massA=0.182 massB=0.803
p2,264,8,mixed,62,62,263,0.33,1.3998,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.71223,0.989,0,massA=0.285 massB=0.704
p2,1266,33,dominant,0,142,179,1.0,1.2606,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.91368,0.95079,0,massA=0.0821 massB=0.869
p2,868,28,mixed,132,132,181,0.76,1.0421,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.60393,0.95163,0,massA=0.377 massB=0.575
p2,711,23,mixed,91,91,626,0.23,1.5822,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.23935,0.95803,0,massA=0.229 massB=0.729
p2,152,5,neutral,0,162,381,0.46,1.0819,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.13478,0.98577,0,massA=0.853 massB=0.133
p2,919,30,gain,0,149,447,0.26,0.78,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.03789,0.98657,0,massA=0.0374 massB=0.949
p2,747,24,mixed,168,168,214,0.76,0.9681,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.74317,0.97326,0,massA=0.723 massB=0.25
p2,129,4,neutral,0,29,71,0.55,1.3466,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.0737,0.97934,0,massA=0.0722 massB=0.907
p2,560,18,mixed,41,41,61,0.58,0.8629,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.4225,0.98185,0,massA=0.567 massB=0.415
p2,193,6,gain,0,94,101,0.71,0.7629,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.12421,0.98785,0,massA=0.123 massB=0.865
p2,575,19,neutral,0,64,122,0.49,0.9341,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.4187,0.9972,0,massA=0.418 massB=0.58
p2,571,19,neutral,0,64,122,0.49,0.9341,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.47268,0.94405,0,massA=0.446 massB=0.498
p2,54,1,mixed,58,58,116,0.66,1.32,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.73716,0.9919,0,massA=0.261 massB=0.731
p2,1042,34,mixed,52,52,96,0.63,1.1631,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.60393,0.95785,0,massA=0.379 massB=0.578
p2,111,3,mixed,46,46,158,0.33,1.1335,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.22001,0.96803,0,massA=0.213 massB=0.755
p2,1105,36,mixed,98,98,227,0.47,1.0887,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.68931,0.98938,0,massA=0.682 massB=0.307
p2,227,7,gain,0,63,98,0.64,0.9956,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.16886,0.98897,0,massA=0.167 massB=0.822
p2,1089,36,neutral,0,98,227,0.47,1.0887,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.09535,0.98523,0,massA=0.0939 massB=0.891
p2,727,24,neutral,0,168,214,0.76,0.9681,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.49609,0.99375,0,massA=0.493 massB=0.501
p2,399,13,neutral,0,72,88,0.64,0.7822,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.1294,0.98608,0,massA=0.128 massB=0.858
p2,1078,35,mixed,91,91,133,0.68,0.9938,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.60393,0.9431,0,massA=0.374 massB=0.57
p2,496,16,gain,0,139,234,0.6,1.0101,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.88563,0.97007,0,massA=0.111 massB=0.859
p2,1014,33,mixed,142,142,446,0.53,1.6646,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.76065,0.99011,0,massA=0.237 massB=0.753
p2,443,14,mixed,81,81,201,0.68,1.6874,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.27202,0.95418,0,massA=0.26 massB=0.695
p2,1224,12,dominant,0,164,181,1.0,1.1037,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.73412,0.99125,0,massA=0.264 massB=0.728
p2,41,1,gain,0,58,116,0.66,1.32,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.56218,0.99012,0,massA=0.557 massB=0.433
p2,69,2,neutral,0,162,661,0.26,1.0609,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.07056,0.98787,0,massA=0.0697 massB=0.918
p2,625,20,mixed,186,186,266,0.63,0.901,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.69925,0.99064,0,massA=0.693 massB=0.298
p2,254,8,gain,0,62,263,0.33,1.3998,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.84594,0.99421,0,massA=0.153 massB=0.841
p2,528,17,gain,0,117,362,0.42,1.2995,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.90862,0.98102,0,massA=0.0896 massB=0.891
p2,276,9,neutral,0,49,153,0.26,0.8118,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.04024,0.99135,0,massA=0.951 massB=0.0399
p2,929,30,mixed,149,149,447,0.26,0.78,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.14223,0.95637,0,massA=0.136 massB=0.82
p2,700,23,gain,0,91,626,0.23,1.5822,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.4649,0.99317,0,massA=0.531 massB=0.462
p2,908,30,neutral,0,149,447,0.26,0.78,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.15003,0.98191,0,massA=0.835 massB=0.147
p2,809,26,mixed,59,59,151,0.36,0.9214,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.13846,0.95375,0,massA=0.132 massB=0.822
p2,207,6,mixed,94,94,101,0.71,0.7629,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.28777,0.96832,0,massA=0.279 massB=0.69
p2,216,7,neutral,0,63,98,0.64,0.9956,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.48828,0.98888,0,massA=0.506 massB=0.483
p2,601,20,neutral,0,186,266,0.63,0.901,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.66888,0.96522,0,massA=0.646 massB=0.32
p2,317,10,gain,0,111,278,0.58,1.4526,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.13478,0.98847,0,massA=0.133 massB=0.855
p2,1069,35,gain,0,91,133,0.68,0.9938,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.09138,0.98097,0,massA=0.0896 massB=0.891
p2,42,1,gain,0,58,116,0.66,1.32,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.46879,0.98072,0,massA=0.521 massB=0.46
p2,1035,34,gain,0,52,96,0.63,1.1631,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.61509,0.99603,0,massA=0.613 massB=0.383
p2,475,15,mixed,82,82,113,0.74,1.0198,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.68931,0.99017,0,massA=0.683 massB=0.308
p2,610,20,gain,0,186,266,0.63,0.901,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.75779,0.99249,0,massA=0.24 massB=0.752
p2,773,25,mixed,124,124,207,0.76,1.2687,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.48048,0.95178,0,massA=0.457 massB=0.494
p2,1269,34,dominant,0,52,110,1.0,2.1154,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.96486,0.97674,0,massA=0.942 massB=0.0343
p2,243,8,neutral,0,62,263,0.33,1.3998,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.15203,0.9945,0,massA=0.151 massB=0.843
p2,416,13,mixed,72,72,88,0.64,0.7822,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.28777,0.98229,0,massA=0.7 massB=0.283
p2,1241,20,dominant,0,186,229,1.0,1.2312,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.81989,0.98827,0,massA=0.81 massB=0.178
p2,580,19,gain,0,64,122,0.49,0.9341,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.88876,0.99067,0,massA=0.11 massB=0.88
p2,754,25,neutral,0,124,207,0.76,1.2687,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.38491,0.99545,0,massA=0.612 massB=0.383
p2,1128,37,gain,0,151,252,0.68,1.1348,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.84594,0.97733,0,massA=0.151 massB=0.827
p2,612,20,gain,0,186,266,0.63,0.901,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.45326,0.98349,0,massA=0.538 massB=0.446
p2,549,18,neutral,0,41,61,0.58,0.8629,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.10375,0.99055,0,massA=0.103 massB=0.888
p2,478,15,mixed,82,82,113,0.74,1.0198,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.61878,0.94677,0,massA=0.361 massB=0.586
p2,938,31,neutral,0,51,151,0.29,0.8586,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.13846,0.98012,0,massA=0.844 massB=0.136
p2,162,5,gain,0,162,381,0.46,1.0819,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.48438,0.98441,0,massA=0.508 massB=0.477
p2,343,11,gain,0,54,68,0.81,1.02,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.09535,0.99009,0,massA=0.0944 massB=0.896
p2,779,25,mixed,124,124,207,0.76,1.2687,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.4187,0.94359,0,massA=0.395 massB=0.549
p2,740,24,mixed,168,168,214,0.76,0.9681,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.67918,0.97948,0,massA=0.314 massB=0.665
p2,1256,28,dominant,0,132,158,1.0,1.197,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.72487,0.95824,0,massA=0.264 massB=0.695
p2,1159,38,gain,0,183,609,0.38,1.2646,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.04272,0.98492,0,massA=0.0421 massB=0.943
p2,229,7,gain,0,63,98,0.64,0.9956,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.11437,0.98507,0,massA=0.113 massB=0.872
p2,12,0,gain,0,186,984,0.26,1.3755,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.33459,0.97925,0,massA=0.652 massB=0.328
p2,8,0,neutral,0,186,984,0.26,1.3755,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.14609,0.98074,0,massA=0.837 massB=0.143
p2,449,14,mixed,81,81,201,0.68,1.6874,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.26894,0.94902,0,massA=0.255 massB=0.694
p2,1164,38,mixed,183,183,609,0.38,1.2646,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.7186,0.99147,0,massA=0.279 massB=0.712
p2,780,26,neutral,0,59,151,0.36,0.9214,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.31743,0.94881,0,massA=0.648 massB=0.301
p2,993,33,neutral,0,142,446,0.53,1.6646,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.20181,0.99239,0,massA=0.2 massB=0.792
p2,1086,36,neutral,0,98,227,0.47,1.0887,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.12421,0.98847,0,massA=0.866 massB=0.123
p2,344,11,gain,0,54,68,0.81,1.02,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.64423,0.99463,0,massA=0.354 massB=0.641
p2,266,8,mixed,62,62,263,0.33,1.3998,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.36297,0.97801,0,massA=0.623 massB=0.355
p2,1026,34,neutral,0,52,96,0.63,1.1631,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.24509,0.99228,0,massA=0.749 massB=0.243
p2,812,27,neutral,0,166,433,0.53,1.3825,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.23652,0.98067,0,massA=0.749 massB=0.232
p2,1108,36,mixed,98,98,227,0.47,1.0887,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.64423,0.94121,0,massA=0.335 massB=0.606
p2,1262,31,dominant,0,51,73,1.0,1.4314,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.26588,0.89841,0,massA=0.66 massB=0.239
p2,184,6,neutral,0,94,101,0.71,0.7629,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.59267,0.9958,0,massA=0.406 massB=0.59
p2,660,22,neutral,0,81,163,0.72,1.4489,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.47658,0.94491,0,massA=0.495 massB=0.45
p2,586,19,gain,0,64,122,0.49,0.9341,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.75779,0.9661,0,massA=0.234 massB=0.732
p2,1155,38,gain,0,183,609,0.38,1.2646,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.30404,0.9971,0,massA=0.303 massB=0.694
p2,1211,5,dominant,0,162,206,1.0,1.2716,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.86154,0.95867,0,massA=0.826 massB=0.133
p2,796,26,gain,0,59,151,0.36,0.9214,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.5851,0.97693,0,massA=0.405 massB=0.572
p2,105,3,gain,0,46,158,0.33,1.1335,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.40733,0.99707,0,massA=0.406 massB=0.591
p2,485,16,neutral,0,139,234,0.6,1.0101,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.36659,0.99706,0,massA=0.366 massB=0.632
p2,127,4,neutral,0,29,71,0.55,1.3466,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.67918,0.98399,0,massA=0.668 massB=0.316
p2,365,12,neutral,0,164,541,0.38,1.2535,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.30075,0.99739,0,massA=0.3 massB=0.697
p2,1196,39,mixed,178,178,567,0.32,1.0193,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.21207,0.98224,0,massA=0.774 massB=0.208
p2,695,23,neutral,0,91,626,0.23,1.5822,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.29098,0.99736,0,massA=0.29 massB=0.707
p2,426,14,neutral,0,81,201,0.68,1.6874,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.33459,0.99124,0,massA=0.66 massB=0.332
p2,251,8,gain,0,62,263,0.33,1.3998,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.27202,0.99355,0,massA=0.27 massB=0.723
p2,420,14,neutral,0,81,201,0.68,1.6874,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.40357,0.95329,0,massA=0.569 massB=0.385
p2,1040,34,mixed,52,52,96,0.63,1.1631,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.68257,0.97963,0,massA=0.311 massB=0.669
p2,822,27,gain,0,166,433,0.53,1.3825,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.53898,0.9815,0,massA=0.452 massB=0.529
p2,714,23,mixed,91,91,626,0.23,1.5822,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.61138,0.98991,0,massA=0.385 massB=0.605
p2,363,12,neutral,0,164,541,0.38,1.2535,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.15406,0.99342,0,massA=0.153 massB=0.84
p2,904,30,neutral,0,149,447,0.26,0.78,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.09947,0.99506,0,massA=0.896 massB=0.099
p2,210,7,neutral,0,63,98,0.64,0.9956,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.6549,0.95498,0,massA=0.33 massB=0.625
p2,911,30,gain,0,149,447,0.26,0.78,0,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.13846,0.99473,0,massA=0.138 massB=0.857
p2,992,33,neutral,0,142,446,0.53,1.6646,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.22542,0.98005,0,massA=0.759 massB=0.221
p2,124,4,neutral,0,29,71,0.55,1.3466,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.25683,0.99517,0,massA=0.74 massB=0.256
p2,147,4,mixed,29,29,71,0.55,1.3466,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.28141,0.96372,0,massA=0.271 massB=0.693
p2,467,15,gain,0,82,113,0.74,1.0198,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.13117,0.98981,0,massA=0.13 massB=0.86
p2,552,18,gain,0,41,61,0.58,0.8629,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.34158,0.98642,0,massA=0.649 massB=0.337
p2,977,32,gain,0,131,236,0.57,1.0269,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.14805,0.98769,0,massA=0.146 massB=0.841
p2,310,10,gain,0,111,278,0.58,1.4526,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.96486,0.99163,0,massA=0.0349 massB=0.957
p2,397,13,neutral,0,72,88,0.64,0.7822,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.49219,0.99171,0,massA=0.488 massB=0.504
p2,1129,37,gain,0,151,252,0.68,1.1348,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.08152,0.98179,0,massA=0.08 massB=0.902
p2,626,20,mixed,186,186,266,0.63,0.901,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.40357,0.9852,0,massA=0.588 massB=0.398
p2,662,22,neutral,0,81,163,0.72,1.4489,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.34865,0.983,0,massA=0.64 massB=0.343
p2,943,31,gain,0,51,151,0.29,0.8586,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.09138,0.98929,0,massA=0.0904 massB=0.899
p2,186,6,neutral,0,94,101,0.71,0.7629,3,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.50781,0.98834,0,massA=0.486 massB=0.502
p2,274,9,neutral,0,49,153,0.26,0.8118,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.17781,0.99504,0,massA=0.818 massB=0.177
p2,503,16,mixed,139,139,234,0.6,1.0101,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.24221,0.95315,0,massA=0.231 massB=0.722
p2,983,32,mixed,131,131,236,0.57,1.0269,1,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.27513,0.95064,0,massA=0.262 massB=0.689
p2,937,31,neutral,0,51,151,0.29,0.8586,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.21734,0.9954,0,massA=0.216 massB=0.779
p2,765,25,gain,0,124,207,0.76,1.2687,2,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.46879,0.9961,0,massA=0.467 massB=0.529
p2,1034,34,gain,0,52,96,0.63,1.1631,2,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.80317,0.99407,0,massA=0.196 massB=0.798
p2,959,31,mixed,51,51,151,0.29,0.8586,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.09269,0.96124,0,massA=0.0891 massB=0.872
p2,272,9,neutral,0,49,153,0.26,0.8118,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.10521,0.98008,0,massA=0.877 massB=0.103
p2,368,12,neutral,0,164,541,0.38,1.2535,4,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.17329,0.98468,0,massA=0.814 massB=0.171
p2,279,9,neutral,0,49,153,0.26,0.8118,4,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.06954,0.9875,0,massA=0.0687 massB=0.919
p2,522,17,gain,0,117,362,0.42,1.2995,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.56218,0.97969,0,massA=0.429 massB=0.551
p2,1130,37,mixed,151,151,252,0.68,1.1348,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.6478,0.9754,0,massA=0.344 massB=0.632
p2,332,11,neutral,0,54,68,0.81,1.02,1,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.21734,0.98371,0,massA=0.77 massB=0.214
p2,737,24,gain,0,168,214,0.76,0.9681,3,False,A,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.19193,0.98582,0,massA=0.189 massB=0.797
p2,60,2,neutral,0,162,661,0.26,1.0609,0,True,B,meta-llama/Llama-3.1-8B-Instruct,fewshot,none,0.16238,0.95749,0,massA=0.802 massB=0.155
